# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/vi_normal_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_full_pdw2_all_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,theta_1.25,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,gamma.1,gamma.2,gamma.3,gamma.4
264.658,1,0.357264,4,15,0,-211.547,6.49737,6.61283,6.81066,6.71897,6.54547,6.58633,6.61065,6.67851,6.41827,6.60756,6.75619,7.04657,6.94071,6.84069,6.44592,6.64349,6.69417,6.52861,6.92077,6.3357,6.80639,6.82421,6.62481,6.39575,6.54317,6.70268,6.70401,6.52231,6.6226,6.92337,6.46438,6.53004,6.94214,6.28157,7.18279,6.76428,6.59977,6.93432,6.90125,6.80753,6.19906,6.96991,6.45212,6.57831,6.70021,6.80091,6.17451,7.1791,6.76952,6.80196,6.98893,6.66502,0.0110724,0.0341733,-0.0192869,-0.0783555,0.0254412,-0.090476,0.201131,-0.0925548,0.0657022,-0.0541468,0.0435121,-0.0963095,0.848751,-0.139909,-0.158125,0.0717071,-0.0685716,0.00702114,-0.0711841,0.0238702,0.079597,-0.00209,0.00812958,0.0119517,0.0272057,0.0273196,-0.0160182,0.0259938,-0.04327,0.556542,0.245291,0.359605,-0.0270376,-0.176314,0.0168378,-0.02989,0.00010491,0.18053,-0.050528,1.14647,-0.636321,-2.34973,0.303829,-0.83684,0.211227,-0.0771807,0.160142,0.220471,-0.00856363,0.00488783,0.00929381,0.0687119,0.0111301,-0.155964,0.299828,-0.490984,-0.0213617,0.0245935,-0.0633845,-0.0146245
258.741,0.655488,0.357264,4,15,0,-209.51,6.58947,6.62777,6.76287,6.82657,6.77544,7.10045,6.58964,6.8045,6.27164,6.84474,6.86515,6.98587,6.922,7.07701,6.48133,6.21423,6.88131,6.51794,7.00879,6.49866,6.71324,7.05599,6.72889,6.5753,6.7655,6.74051,6.8044,6.54311,6.65697,6.90932,6.74573,6.50939,6.86846,6.30798,7.26984,6.72086,6.5012,6.61465,6.9252,6.58397,6.4058,7.00184,6.26089,6.39713,6.76904,6.41361,6.53687,7.15568,6.69755,6.76311,6.92608,7.10255,0.00702494,0.0433346,0.045828,-0.0387343,0.0481341,-0.106728,0.202598,-0.0646771,0.0597986,-0.0329386,-0.0190326,-0.0965728,0.85292,-0.175122,-0.14258,0.0988875,-0.0743443,0.00477152,-0.0575418,0.00502047,0.0406071,0.00559169,-0.0157833,0.0279672,0.00715416,-0.0012169,-0.0161203,0.00138059,-0.0131302,0.558564,0.225942,0.987377,-0.0693299,-0.341055,0.0360202,-0.12043,0.00966799,-0.00378108,-0.0410065,1.15372,-0.83896,-1.97467,0.506169,-0.809239,0.131299,-0.0656405,0.0674474,0.112438,-0.00973772,-0.072201,0.0506551,-0.0329655,-0.0762307,-0.115334,-0.0113893,-0.148989,-0.0128124,0.0127252,0.376353,-0.00722949
254.506,0.790987,0.357264,4,15,0,-213.966,6.51407,6.57579,6.73803,6.82531,6.64199,6.95092,6.72902,6.80197,6.21335,6.75627,6.89226,7.01723,6.78743,6.92934,6.49399,6.34294,6.77481,6.60373,6.87214,6.57758,6.60313,6.89648,6.6596,6.43675,6.44974,6.80574,6.79943,6.38356,6.66924,7.15137,6.51516,6.51845,6.79735,6.30308,7.23396,6.6438,6.61283,6.86787,6.8838,6.51233,6.38209,7.11812,6.17249,6.45948,6.78871,6.66011,6.05716,7.12874,6.72217,6.70735,6.94357,6.92606,0.109744,0.0577592,-0.0367315,-0.117314,0.0303499,-0.112792,0.191082,-0.0728931,0.0704527,-0.0564846,0.0159113,-0.073327,0.8304,-0.175819,-0.148575,0.11949,-0.0526434,0.000186265,-0.0949421,0.0159075,0.0602072,-0.00987287,0.00908676,0.0179665,0.0236733,0.0147104,-0.0174982,-0.00231332,-0.0250876,0.55505,0.213162,0.987528,-0.0716417,-0.227945,0.024851,0.022665,-0.0060853,0.0938437,-0.0186,1.15931,-0.810606,-1.79852,0.768618,-0.656413,0.093353,-0.100633,0.117047,0.166837,-0.0346328,-0.000202298,0.0168567,0.0393395,-0.0399494,-0.154545,-0.0996536,-0.284669,0.0170495,0.0424568,-0.152744,-0.0218959
249.345,0.957131,0.357264,4,15,0,-208.117,6.6227,6.52081,6.7811,6.75533,6.64789,7.06018,6.63075,6.82685,6.33694,6.5963,6.74056,6.9556,6.99026,6.98834,6.36868,6.36903,6.77138,6.52781,7.10115,6.3861,6.66489,6.91823,6.68575,6.45129,6.65715,6.90424,6.73591,6.31288,6.64713,6.92564,6.65318,6.59269,7.01652,6.24195,7.27104,6.92141,6.46452,6.62166,6.94801,6.6433,5.99607,6.86504,6.34349,6.43615,6.83699,6.55341,6.56725,7.111,6.74879,6.8369,6.88328,7.11193,-0.0186752,0.0330266,-0.00931807,-0.0230943,0.0619569,-0.102814,0.166307,-0.0597952,0.0632479,-0.0378773,-0.00348762,-0.091283,0.848364,-0.175935,-0.156677,0.0920856,-0.0793825,-0.00762166,-0.0662844,-0.0198426,0.0570891,0.0123644,-0.00928662,0.0206843,0.00988935,0.0172173,-0.0227664,0.00169802,-0.0365966,0.556681,0.252552,1.01239,-0.0675781,-0.421618,0.039218,-0.0963056,0.00765322,0.0530149,-0.040254,1.14831,-0.823934,-2.23435,0.462753,-0.843968,0.0328847,-0.0816267,0.0387324,0.158783,-0.00654502,-0.0832845,-0.00627981,-0.0588664,-0.0636289,-0.20478,-0.0655676,-0.415261,-0.0170351,0.0208511,-0.0454388,-0.00431039
255.954,0.988391,0.357264,4,15,0,-203.919,6.53487,6.51687,6.76394,6.78259,6.63333,7.07891,6.52503,6.79174,6.38171,6.66626,6.78016,6.97185,7.02809,6.84457,6.36222,6.46872,6.80047,6.43166,6.94299,6.36809,6.71313,6.82744,6.70998,6.45795,6.63591,6.8279,6.8398,6.54622,6.4738,6.90776,6.47611,6.56973,6.96829,6.2196,7.27744,6.87415,6.48823,6.68082,6.9213,6.62484,5.97594,6.91126,6.11534,6.39919,6.79215,6.53556,6.80736,7.09863,6.82492,6.88699,7.03889,6.93327,-0.0220385,0.0460498,0.00529488,-0.0106434,0.0576207,-0.0981306,0.177252,-0.064178,0.0668217,-0.0477361,0.00703483,-0.0989629,0.853762,-0.183997,-0.151366,0.0880392,-0.0931977,0.012246,-0.0551873,0.000565707,0.0706566,0.00677787,0.00234069,0.0213018,0.0115264,0.0174731,-0.0299796,-0.0128174,-0.0396564,0.556829,0.231073,0.843324,-0.0572694,-0.425696,0.04003,-0.079188,0.00510372,0.100228,-0.0508125,1.15197,-0.884626,-2.26749,0.355502,-1.01863,0.240567,-0.0774385,0.0998042,0.196421,-0.0312368,-0.0752855,-0.036467,-0.089424,-0.104609,-0.267289,-0.30164,-0.44998,-0.0148716,0.0242091,0.049674,-0.00198653
252.517,0.915458,0.357264,4,15,0,-205.681,6.51151,6.61893,6.82332,6.60205,6.69983,6.64441,6.68156,6.75605,6.21264,6.71831,6.59691,6.94573,6.8501,7.05146,6.59317,5.75072,6.74814,6.60343,7.00357,6.27668,6.67077,6.92036,6.62826,6.48516,6.57392,6.59889,6.69464,6.43995,6.83757,6.96376,6.67965,6.43442,6.97366,6.33813,7.24812,6.64641,6.4765,6.95355,6.76208,6.67281,6.23824,7.04796,6.37214,6.42279,6.7382,6.58373,5.8852,7.25207,6.66016,6.61389,6.89546,6.94127,-0.0114888,0.0759628,0.0902063,-0.0301426,0.0206561,-0.0931641,0.201913,-0.115618,0.0996906,-0.0495522,0.00252074,-0.0806939,0.822899,-0.142447,-0.14282,0.101405,-0.0682953,0.0207789,-0.0612488,0.0170231,0.0503364,-0.0211218,-0.0125668,0.0173066,0.0398921,0.00524002,0.000945155,0.0312388,-0.0280849,0.559791,0.278356,0.177502,-0.0136128,0.110732,-0.013065,0.0106638,-0.000432627,0.0567729,-0.0207926,1.1266,-0.677377,-1.92629,0.527443,-0.855061,0.319109,-0.0582188,0.106131,0.138729,-0.0417749,-0.0094193,0.0789943,0.183501,-0.00024331,-0.0237485,0.420633,-0.318679,-0.0214925,0.019406,0.694531,-0.00562591
257.906,0.994342,0.357264,4,15,0,-215.81,6.49703,6.54087,6.8225,6.90856,6.61779,6.85771,6.3908,6.87302,6.46506,6.68745,6.73316,6.94939,7.00676,7.13915,6.4837,6.56235,6.70595,6.53374,6.8786,6.30263,6.4799,6.98119,6.59536,6.39067,6.69071,6.83472,6.70351,6.55138,6.59948,7.24674,6.6893,6.63198,7.10462,6.28993,7.19547,6.64659,6.43373,6.65052,6.70852,6.6513,6.62795,6.94358,6.04454,6.52704,6.74879,6.46845,6.10917,6.97884,6.73182,6.69089,6.89721,6.83804,0.0683611,0.0274767,0.0106038,-0.067834,0.0417172,-0.103921,0.183117,-0.060356,0.0985169,-0.0431542,0.0122201,-0.0968416,0.812107,-0.17805,-0.170383,0.0885816,-0.0791486,0.0108361,-0.0423971,-0.002976,0.0440209,-0.00697317,-0.0187879,0.0265109,0.0194963,0.00867947,0.0195991,0.0371784,-0.0288315,0.565079,0.251588,0.781863,-0.053482,-0.361318,0.0343676,-0.0585861,0.00744626,0.0969849,-0.0438722,1.11531,-0.838128,-2.49702,0.36464,-0.896899,0.22208,-0.032777,0.0561793,0.11987,0.0174544,0.00980633,0.150809,0.139878,0.071259,0.0816366,0.512194,-0.32715,0.0102547,0.0132032,0.146169,-0.0126608
269.662,0.965025,0.357264,4,15,0,-225.558,6.40095,6.65871,6.63437,6.84739,6.64142,6.95746,6.56694,6.80675,6.31803,6.62463,6.71649,7.00496,6.85662,6.95381,6.46041,6.41807,6.80166,6.41162,6.8613,6.43866,6.68435,6.90621,6.613,6.49675,6.68445,6.62783,6.841,6.41997,6.51993,7.2289,6.41103,6.48451,6.96314,6.3068,7.22784,6.44759,6.59227,6.77986,6.80909,6.65358,5.98889,6.96456,6.11627,6.49248,6.73142,7.01771,6.06102,7.16708,6.71899,6.6382,6.95158,6.92778,0.0775902,0.0790431,-0.0750708,-0.0761457,0.0242834,-0.0819345,0.195012,-0.0695764,0.0648612,-0.0455608,0.0391589,-0.0807411,0.82724,-0.172503,-0.161555,0.0946907,-0.0614585,0.0277015,-0.0463029,0.0093619,0.0691081,-0.0091767,-0.00476495,0.0161775,0.0219475,0.0250757,-0.0210084,0.0247656,-0.00605232,0.547596,0.208968,0.437239,-0.0334024,-0.304155,0.0317773,-0.0938653,0.00673808,0.180119,0.0237142,1.12984,-0.864336,-2.23027,0.458011,-0.807772,0.436003,-0.0427258,0.11425,0.191263,-0.0115328,0.00483076,0.068097,0.097809,0.0648218,-0.0984274,0.374353,-0.0686756,0.0184269,0.063505,-0.476393,-0.0142121
262.189,0.672926,0.357264,4,15,0,-227.65,6.60931,6.61074,6.89593,6.62981,6.77379,6.9162,6.6152,6.7639,6.39792,6.67192,6.93657,6.88738,6.97231,7.10817,6.508,6.24909,6.80193,6.50294,7.0721,6.28465,6.7701,6.87617,6.72593,6.44255,6.59291,6.70538,6.78077,6.49207,6.6681,6.91446,6.87035,6.45187,6.96717,6.28625,7.28655,6.87894,6.43668,6.83743,6.92457,6.61211,6.28468,7.03233,6.24254,6.40511,6.77727,6.22921,6.59088,7.1227,6.70752,6.84826,7.02397,6.877,-0.0851903,0.0360257,0.00462943,0.00517316,0.0312305,-0.0947841,0.199984,-0.0822097,0.0484508,-0.0604906,-0.00479099,-0.101579,0.860462,-0.189895,-0.133436,0.0937936,-0.0899246,-0.00274786,-0.0710474,0.0162173,0.0622802,-0.00505462,0.00403765,0.0398491,0.00896426,0.014145,-0.00078308,0.00781145,-0.0273242,0.555391,0.205149,0.568716,-0.0431261,-0.212525,0.0231352,-0.0218819,-0.0041037,0.0487992,-0.0966793,1.18372,-0.847889,-1.90115,0.390379,-0.967041,0.0761692,-0.0714873,0.121279,0.17104,0.00580535,0.0287509,0.131652,0.0149335,0.0101045,-0.0582069,0.0539905,-0.310047,-0.0419757,0.0186738,0.0288988,0.000965535
249.12,0.628612,0.357264,4,15,0,-207.639,6.46497,6.45441,6.78364,6.92226,6.578,6.83137,6.48802,6.76721,6.29555,6.74232,6.63403,6.95032,6.95223,6.90115,6.38154,6.18219,6.77403,6.56384,6.93211,6.35329,6.81186,6.99651,6.51703,6.46367,6.77414,6.80171,6.79051,6.45098,6.76959,7.04915,6.29822,6.5231,6.89152,6.28498,7.28242,6.53785,6.49634,6.76789,6.74305,6.77004,6.10457,6.99078,6.12342,6.55197,6.69193,6.81151,6.18255,7.13434,6.7547,6.67941,6.99083,7.03202,0.0580617,0.126998,0.0183133,0.00948719,0.00916696,-0.092657,0.185608,-0.0844926,0.0714881,-0.0201091,0.0330592,-0.0719076,0.840005,-0.127813,-0.15719,0.0831842,-0.0335817,0.00563111,-0.0356788,0.00676287,0.0605042,-0.0155407,-0.0159006,0.00444255,0.0315721,0.0234342,-0.0165852,0.0253498,-0.0257925,0.553659,0.367039,0.472604,-0.0340824,-0.211134,0.0185039,-0.166476,0.0177896,0.134145,0.0729033,1.10331,-0.667917,-2.09258,0.54589,-0.469723,0.196001,-0.0391941,0.097,0.167886,-0.0513198,-0.0516613,0.00630977,0.117527,0.0288681,-0.119473,0.333767,-0.292667,0.0348623,0.0654157,0.125337,0.00177072
247.967,0.999183,0.357264,4,15,0,-213.508,6.63024,6.59189,6.89231,6.69938,6.60224,7.01984,6.52975,6.849,6.34332,6.71644,6.85662,6.98253,6.90983,6.90029,6.50172,6.95159,6.75789,6.6315,6.88702,6.31915,6.66571,6.869,6.7912,6.49287,6.53203,6.57898,6.85132,6.50119,6.58883,7.07227,6.86866,6.38491,7.00262,6.30516,7.20016,6.73906,6.38561,6.86234,6.88944,6.55666,6.32854,6.91093,6.16097,6.33698,6.79179,6.48118,5.96192,7.10532,6.6369,6.61068,7.06584,6.70535,-0.0359811,0.0157078,0.0815699,-0.106838,0.0233019,-0.0941192,0.170182,-0.0913556,0.102475,-0.0712208,0.00556108,-0.0677056,0.829927,-0.159019,-0.148653,0.0980923,-0.0711021,-0.00471052,-0.0428584,0.0175672,0.0452463,0.000564621,-0.0118157,0.00858305,0.0156622,-0.00276837,0.00122268,0.0106885,-0.0188804,0.557587,0.251557,0.336062,-0.0217988,-0.197592,0.0135245,0.100162,-0.0110151,0.0745368,0.0302904,1.11338,-0.778664,-2.07748,0.530095,-0.747255,0.0306792,-0.0444654,0.0997439,0.124179,-0.0067911,-0.0383787,0.0195379,0.0512856,-0.0370309,-0.0246581,0.120544,-0.214236,-0.063156,-0.0108853,0.707909,-0.0199406
260.724,0.971087,0.357264,3,7,0,-211.286,6.65402,6.6055,6.85677,6.74078,6.6215,6.97215,6.54659,6.85667,6.32239,6.68984,6.87568,6.95747,6.89923,6.82641,6.52209,6.84382,6.73365,6.60684,6.85765,6.33732,6.69175,6.88992,6.75057,6.43587,6.55747,6.58415,6.82546,6.50001,6.50357,7.18317,6.90141,6.4168,7.0591,6.30342,7.20806,6.68753,6.39851,6.81888,6.9102,6.58743,6.21483,6.92486,6.21155,6.38927,6.77483,6.49798,6.07657,7.1227,6.64335,6.60795,7.03208,6.6505,-0.00725046,0.0317972,0.0863792,-0.0822564,0.031665,-0.0950121,0.181252,-0.0868214,0.0976017,-0.0666341,0.00572256,-0.0769419,0.829077,-0.1596,-0.146178,0.102728,-0.0654798,-0.00563257,-0.0422556,0.0218388,0.0434245,-0.0023192,-0.00861623,0.0131824,0.0130767,0.000227151,-0.0020358,0.0147126,-0.0235624,0.555572,0.243316,0.414271,-0.0276567,-0.223373,0.0182798,0.0714976,-0.00827547,0.0700124,0.0138351,1.11144,-0.78692,-1.97244,0.588652,-0.689628,0.0186046,-0.0461405,0.106153,0.119495,-0.0151691,-0.0339609,0.0270116,0.0282819,-0.0385778,-0.0483412,0.172046,-0.267362,-0.0391444,-0.0034748,0.718653,-0.0153526
254.205,0.974901,0.357264,4,15,0,-219.237,6.64493,6.7322,6.75712,6.92923,6.65594,6.98264,6.63654,6.78873,6.44692,6.72544,6.90462,6.84707,6.90827,7.19368,6.48801,6.27296,6.82881,6.54163,7.0402,6.35192,6.93541,6.96555,6.72376,6.56535,6.51476,6.74825,6.68048,6.46121,6.92883,6.95054,6.57492,6.64751,7.06704,6.21435,7.30114,6.80214,6.46694,6.76637,6.8322,6.79842,6.15991,6.95594,6.27896,6.30983,6.78066,6.71573,6.147,7.23965,6.92578,6.61914,6.90424,7.03295,-0.0267249,0.106215,-0.00778488,-0.0726339,0.0474633,-0.0999125,0.187265,-0.0680831,0.0438187,-0.0575038,-0.0030766,-0.0998839,0.829334,-0.178045,-0.167216,0.112038,-0.093304,0.0151304,-0.0377189,0.0096458,0.067845,-0.0215101,-0.0131905,0.0212852,-0.00109098,0.0206,-0.00366583,0.017416,-0.0315963,0.555349,0.305822,0.835736,-0.0593933,-0.349436,0.0369249,-0.079452,0.00105313,0.0696343,-0.0434478,1.1421,-0.903919,-2.34698,0.526339,-1.04064,0.312085,-0.0426892,0.113459,0.186344,-0.0635771,-0.0420523,0.058125,-0.0337768,0.0315363,-0.072513,0.194318,-0.358522,-0.0382821,0.0614156,0.0155734,-0.0135566
258.015,0.992985,0.357264,4,15,0,-217.579,6.44806,6.61579,6.8532,6.64957,6.72543,6.71166,6.70019,6.73745,6.33062,6.60992,6.86294,6.96466,6.99913,6.79695,6.46881,6.70496,6.62017,6.3966,6.87115,6.4921,6.57595,6.96804,6.6467,6.41809,6.73311,6.6696,6.92349,6.55216,6.48717,6.61403,6.48544,6.52183,6.75922,6.35773,7.10174,6.54262,6.62817,6.76528,6.79709,6.58864,6.26176,7.06372,6.41839,6.57828,6.66973,6.53915,6.30112,7.13561,6.71751,6.92457,6.92189,6.87028,0.0100732,0.0473873,0.0244091,-0.00388755,0.0121518,-0.109571,0.209055,-0.0827528,0.0727522,-0.0603883,0.0183185,-0.0822276,0.820105,-0.144589,-0.154481,0.0490458,-0.0769044,0.0170103,-0.0880186,0.00406244,0.0779138,-0.0107433,-0.0143251,0.00317338,0.0413381,0.0236261,-0.0227022,0.0238624,-0.0157845,0.553501,0.178982,0.720279,-0.0529329,-0.201411,0.0199728,0.0380657,-0.00641644,0.104156,-0.0586439,1.13223,-0.629743,-2.46841,0.0910851,-0.984286,0.343551,-0.0855061,0.115432,0.215975,-0.0336834,-0.0407751,0.0093592,0.168384,0.0322853,-0.131,0.335604,-0.179107,0.00311106,0.0200296,0.18365,-0.000725585
254.29,0.906001,0.357264,4,15,0,-218.995,6.49661,6.50205,6.82703,6.82283,6.65833,6.97312,6.52765,6.83294,6.37777,6.78281,6.78862,6.85389,6.85083,6.91331,6.52021,6.1561,6.88226,6.67697,7.01681,6.39119,6.6768,6.88903,6.67002,6.43288,6.54838,6.70955,6.60951,6.49622,6.77273,7.13184,6.61894,6.58646,7.03786,6.32872,7.36129,6.84037,6.31091,6.90421,6.85507,6.72453,6.74228,6.90668,6.20104,6.51441,6.8412,6.70935,6.14364,7.12589,6.79808,6.58731,6.99865,6.79186,-0.0240231,0.0819124,-0.0191323,-0.0798281,0.0476758,-0.0850272,0.196191,-0.0784289,0.0914539,-0.0266822,-0.00335661,-0.109123,0.837313,-0.191014,-0.15091,0.13024,-0.0566849,0.0266624,-0.0342988,0.0193308,0.0404901,0.0022501,0.00254386,0.0295719,0.012422,0.00943192,0.0037563,0.00188584,-0.0425932,0.558881,0.279115,0.47615,-0.0344932,-0.189222,0.0202577,-0.150097,0.0161245,0.0434082,-0.0208414,1.12985,-0.966673,-1.8422,0.770331,-0.684369,0.337642,-0.0434739,0.0980092,0.111474,0.00573104,-0.00273104,0.0697796,0.00272621,-0.0364661,-0.0758034,-0.0777335,-0.483304,-0.0392637,0.0509429,-0.0607683,-0.0148994
265.608,0.99203,0.357264,3,15,0,-226.342,6.52897,6.51396,6.79581,6.85085,6.58813,6.97408,6.60657,6.88808,6.40413,6.68062,6.92906,6.82384,6.8936,6.86224,6.49805,6.34607,6.89118,6.48384,6.94901,6.40602,6.63511,6.94667,6.61716,6.4348,6.56418,6.57039,6.71417,6.72899,6.63311,7.05604,6.64,6.64336,7.07599,6.37909,7.32408,6.76613,6.35067,6.86433,6.7281,6.59976,6.80087,7.0241,6.31742,6.53787,6.77302,6.6156,6.25082,7.1073,6.83445,6.67212,6.89771,6.98866,0.000654118,0.131094,-0.0222074,-0.0639989,0.0415633,-0.0803121,0.189999,-0.0788645,0.074201,-0.0459322,-0.00659568,-0.112285,0.825218,-0.19304,-0.154598,0.115921,-0.0605983,0.0149134,-0.0240234,0.00149966,0.0606688,-0.018251,-0.0145881,0.0212678,0.0196301,0.00634757,-0.0168553,0.015075,-0.0214504,0.560657,0.26455,0.366096,-0.0263785,-0.265659,0.0263058,-0.102648,0.00814365,0.0368176,-0.0408257,1.11601,-1.01098,-1.98671,0.691974,-0.715193,0.27818,-0.0331413,0.0875834,0.167715,-0.0669237,-0.0615761,0.0389216,0.0339414,-0.0481606,-0.122724,0.183072,-0.243397,-0.0194754,0.0787267,-0.0993003,-0.011945
272.552,0.87882,0.357264,4,15,0,-221.215,6.51709,6.68092,6.8028,6.65103,6.73177,6.79636,6.51011,6.82012,6.30272,6.64159,6.67866,6.89121,6.86591,6.82373,6.45589,6.40264,6.66974,6.59541,6.82758,6.36067,6.57559,6.88807,6.67548,6.50254,6.70438,6.93974,6.7556,6.26425,6.6652,6.65412,6.55821,6.5425,6.89988,6.35254,7.11688,6.63983,6.48811,6.67467,6.85781,6.72774,5.84832,6.92402,6.23613,6.4587,6.7536,6.44804,6.41014,7.1003,6.7692,6.72335,6.86714,6.78127,0.0172798,0.046822,0.0900257,-0.0402164,0.017046,-0.0990168,0.175021,-0.0718566,0.0652776,-0.040432,-0.00313039,-0.0870544,0.834549,-0.171088,-0.167209,0.0885905,-0.0545399,0.00763028,-0.0592834,0.0219553,0.067244,0.00420231,0.000636953,0.0181959,0.0153036,0.0300324,-0.00580196,0.0118224,-0.0315179,0.54483,0.207574,0.749454,-0.0549104,-0.281909,0.0273719,-0.0786947,0.00524561,0.0368141,0.000794016,1.13456,-0.813387,-2.32308,0.467369,-0.678358,0.207639,-0.0598477,0.138435,0.185521,0.0211579,0.00920303,0.0588316,0.0492492,0.0608186,-0.0902434,0.106517,-0.357633,-0.0108018,0.00345896,0.703311,-0.00750611
266.717,0.48102,0.357264,4,15,0,-223.088,6.56545,6.55033,6.797,6.71284,6.67515,6.78732,6.62417,6.73676,6.27628,6.70316,7.0279,6.96038,6.966,6.75318,6.59383,6.41211,6.75885,6.4941,7.1053,6.3219,6.75984,6.90358,6.68524,6.34953,6.64044,6.53255,6.89805,6.67533,6.60607,6.98309,6.60819,6.54557,6.8657,6.29197,7.32656,6.68011,6.50992,6.95051,6.85394,6.60666,6.60772,6.91374,6.57851,6.57048,6.6945,6.65777,6.04306,7.15926,6.77256,6.78069,7.02106,6.85861,0.0384187,0.0218068,-0.0102469,0.0357582,0.0262407,-0.0983637,0.199847,-0.107379,0.0796224,-0.0417764,0.0240943,-0.0919197,0.856372,-0.153038,-0.148817,0.0893104,-0.0619934,0.0220853,-0.0633158,0.00426883,0.0640799,0.00811803,0.0118804,0.0318867,0.0357034,0.011763,-0.0156655,0.00498157,-0.0184501,0.557362,0.238483,0.364586,-0.0273028,-0.0136321,-0.00034687,-0.0604763,0.00559715,0.124019,-0.0193214,1.15139,-0.705856,-2.08111,0.413899,-0.781433,0.3161,-0.0650034,0.0996258,0.177495,0.0382061,0.0414728,0.0944389,0.120441,-0.0258221,-0.121012,0.0318472,-0.209353,0.0342515,0.0142698,-0.111348,0.00667403
251.24,0.729307,0.357264,4,15,0,-217.485,6.32949,6.47832,6.67017,6.66228,6.62403,6.92136,6.40257,6.8701,6.30815,6.5876,6.92148,6.87577,6.92849,6.81663,6.52745,6.51304,6.70209,6.48229,6.84519,6.31467,6.79552,6.83257,6.75437,6.36128,6.74472,6.56585,6.72412,6.42857,6.59514,7.20541,6.57329,6.46755,7.06766,6.26903,7.3333,6.52908,6.38485,6.79454,6.92041,6.63087,6.35311,6.99356,6.34517,6.26419,6.7653,6.37303,6.12299,7.0225,6.68063,6.72406,6.92331,6.81195,0.0724169,0.0612525,-0.0405164,-0.0396627,0.0350626,-0.071526,0.218615,-0.0825692,0.0892681,-0.0689906,-0.0105766,-0.104823,0.843619,-0.192396,-0.1471,0.12104,-0.0862581,0.0351699,-0.0457604,0.0164342,0.0633017,-0.0190894,0.00875257,0.00768706,0.0311029,0.0161659,-0.00304842,0.000317062,-0.0114793,0.546341,0.277877,0.164131,-0.0145356,-0.203187,0.0223894,0.0197289,-0.0051104,0.036637,-0.0661385,1.1632,-0.954946,-1.96795,0.574139,-1.03472,0.46721,-0.0412412,0.121773,0.174147,-0.0281057,0.0466569,0.0424062,0.145754,0.0380199,-0.0424794,-0.0239577,-0.130255,0.0266891,0.0445303,-0.258553,-0.00740278
