# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/sl_beta_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_full_pdw2_all_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25
2478.55,0.909297,0.537705,3,7,0,-2464.52,-1.43544,0.0249697,0.004656,-0.158798,0.0420498,0.0464543,-0.00995818,0.0127708,-0.0128823,-0.0657639,-0.118164,-0.165595,0.125235,-0.0237153,0.0274804,-0.0833087,0.0196518,0.031407,-0.00503018,-0.00876913,0.0221632,0.0263259,0.0335632,-0.0100025,0.0317751,0.00447884,15.2164,0.590674,-0.0367212,-0.222967,0.0133228,0.0153264,-0.000614179,0.0871812,-0.0920181,0.132225,-0.567787,-1.89171,0.807676,-0.478734,0.389241,-0.0649194,0.082875,0.087444,0.0360868,0.0503615,0.151864,0.187043,0.162075,-0.0069355,0.511182,0.0508213
2480.62,0.94392,0.537705,3,7,0,-2466.24,-1.4257,0.0276127,0.0431003,-0.139376,0.0279859,0.0448588,-0.0237008,0.012017,0.0053639,-0.0303757,-0.11662,-0.194286,0.0817592,-0.033237,0.0405192,-0.0759243,0.0128648,0.0843912,0.00561691,-4.55834e-05,0.0141092,0.0359098,0.0466264,-0.00280647,0.031521,-0.0348741,15.7961,-0.0916459,0.00941081,-0.147636,0.00667355,0.0656509,-0.00754722,0.106603,-0.0180288,0.160529,-0.548661,-2.69909,0.419034,-0.650878,0.599082,-0.0661877,0.143028,0.232952,0.0537823,0.0491522,0.0947037,0.193658,0.155491,-0.0592391,0.407953,-0.395715
2482.03,0.994665,0.537705,3,7,0,-2471.87,-1.44008,0.0215258,0.0063197,-0.147845,0.0479204,0.050374,-0.0131902,0.0124199,-0.0171354,-0.0713341,-0.104165,-0.168802,0.109793,-0.0142707,0.0206268,-0.0898045,0.0183381,0.0394444,-0.00605334,-0.0065973,0.0235072,0.0173137,0.0301783,-0.00301446,0.033524,-0.0123747,15.5517,0.603942,-0.0380639,-0.289428,0.0207797,0.0556007,-0.00442482,0.0751627,-0.100435,0.118591,-0.482958,-1.99499,0.748455,-0.379908,0.326723,-0.0760312,0.0919845,0.108991,0.0241423,0.0403691,0.136646,0.125062,0.132993,-0.00620179,0.496198,-0.140416
2472.82,0.82095,0.537705,3,7,0,-2466.78,-1.42173,0.0242097,0.0500165,-0.163471,0.018336,0.0424167,-0.0102515,0.000199429,0.0112122,-0.0203174,-0.133828,-0.197174,0.0947188,-0.0188928,0.0471418,-0.0898689,0.0281045,0.0809565,0.0120166,0.0132915,0.0303813,0.0229839,0.0434647,0.0161795,0.0387367,-0.00520529,15.3185,-0.253372,0.0203152,-0.00741951,-0.00865468,0.0193362,-0.00263129,0.0601398,0.00115143,0.19928,-0.59797,-2.60141,0.496387,-0.548733,0.653913,-0.0581736,0.170135,0.221449,0.136754,0.17461,0.241846,0.240349,0.264798,0.119495,0.596283,-0.0590643
2473.45,1,0.537705,3,7,0,-2463.34,-1.4479,0.0233561,0.00238815,-0.132847,0.0489606,0.0468922,-0.0217393,0.0194059,-0.0170374,-0.0716554,-0.102264,-0.168246,0.112937,-0.0231967,0.0153735,-0.0812976,0.00350653,0.0308511,-0.0121324,-0.0169964,0.0101319,0.0316884,0.0393801,-0.0254636,0.027118,-0.029915,16.0392,0.687869,-0.0440337,-0.322969,0.0256939,0.0743585,-0.00711655,0.106138,-0.101517,0.104393,-0.50597,-1.9872,0.796281,-0.433578,0.270776,-0.0839879,0.0485957,0.0877639,-0.0424931,-0.0562871,0.0213621,0.10859,0.0668729,-0.17467,0.35119,-0.339445
2475.13,0.996962,0.537705,3,7,0,-2459.91,-1.44526,0.0370906,0.0492985,-0.143411,0.0432599,0.0511695,-0.022749,0.0106934,0.00334234,-0.023568,-0.136677,-0.19412,0.097915,-0.00830186,0.0482228,-0.0736096,0.047091,0.081189,0.0089859,0.00814756,0.0172175,0.030231,0.0333659,0.00422894,0.0251336,-0.0137969,15.5562,-0.0627506,0.00765111,-0.278505,0.0205382,0.0629853,-0.00735783,0.0865078,0.00771732,0.176252,-0.668615,-2.51492,0.607504,-0.426625,0.650922,-0.0562118,0.209567,0.223051,0.0830764,0.0979143,0.132104,0.202035,0.154907,0.0198181,0.360613,-0.156554
2475.11,0.928957,0.537705,3,7,0,-2459.11,-1.41348,0.0216718,0.0196083,-0.164397,0.0417516,0.0644996,-0.0145804,0.0145544,-0.00427036,-0.0785874,-0.0998249,-0.175809,0.0842015,-0.0468722,0.0193676,-0.0974604,-0.00718496,0.0525346,0.008373,-0.0133727,0.0206928,0.0195028,0.0275442,-0.0109652,0.028543,-0.0219489,15.7408,0.344355,-0.017987,-0.243549,0.0119124,0.0836582,-0.0052058,0.108397,-0.103477,0.110165,-0.427094,-2.43164,0.441581,-0.693755,0.336558,-0.0918472,0.0577624,0.145603,0.0335071,-0.016182,0.086219,0.0880336,0.0738976,-0.0767328,0.393695,-0.249054
2479.9,0.961184,0.537705,3,7,0,-2462.59,-1.42468,0.0476997,0.0162227,-0.135768,0.0366909,0.0556657,-0.0115042,-0.00662384,0.00712236,-0.0632554,-0.119926,-0.171091,0.0952939,-0.037146,0.0228256,-0.0924718,0.00749263,0.0656417,0.00585209,0.00422934,0.0157352,0.0275103,0.0470348,0.00236122,0.0113014,-0.0228325,15.9316,0.429728,-0.0256814,-0.100027,0.00348256,0.0566204,-0.00400984,0.0435451,-0.0641294,0.130613,-0.525502,-2.23424,0.531994,-0.616542,0.376497,-0.078453,0.105651,0.180893,0.0632642,0.0713181,0.110256,0.170083,0.17525,-0.0269414,0.12022,-0.25908
2477.22,0.899257,0.537705,3,7,0,-2466.36,-1.42202,0.0420658,0.0243449,-0.133219,0.0280298,0.0540702,-0.00158184,-0.00463455,0.00658438,-0.057908,-0.127351,-0.173635,0.0917121,-0.0362037,0.022215,-0.0888636,-0.00369352,0.0733029,0.00914392,0.00571952,0.0136892,0.0248606,0.0524928,0.0111473,0.0124465,-0.0237525,15.2624,0.220141,-0.0123207,0.00889453,-0.00689051,0.000454004,0.00249825,0.0506764,-0.0596671,0.136105,-0.557341,-2.28964,0.49505,-0.612345,0.386868,-0.0701511,0.0930193,0.201282,0.0861768,0.0951709,0.126889,0.186481,0.222655,0.0194863,0.135915,-0.269519
2477.55,0.947819,0.537705,3,7,0,-2462.42,-1.44878,0.00131188,0.0271875,-0.167179,0.0371913,0.0441521,-0.0339484,0.02513,-0.0144725,-0.0385195,-0.106425,-0.195861,0.0983699,-0.0127833,0.0374808,-0.0753613,0.0378595,0.0536125,-0.00661713,-0.00711033,0.0105286,0.0410358,0.0305021,-0.0135485,0.0545502,-0.0198529,16.0083,0.150614,-0.00657972,-0.337892,0.021764,0.105617,-0.0125146,0.120312,-0.0533772,0.15271,-0.531313,-2.5286,0.646603,-0.435966,0.522876,-0.0644166,0.151949,0.149182,0.0142886,0.0274933,0.0852736,0.221491,0.112055,-0.0559037,0.808127,-0.225271
2480.23,0.629527,0.537705,3,7,0,-2456.91,-1.44895,0.013938,0.0316475,-0.165788,0.0345993,0.02459,-0.0301918,0.0251404,-0.00823037,-0.0421766,-0.114466,-0.195999,0.0991035,-0.0270115,0.0494059,-0.0672533,0.0381804,0.0583057,0.00892324,-0.00049001,0.00918126,0.0364703,0.0449584,-0.0115715,0.0376082,-0.0253328,15.9103,0.136809,-0.00643397,-0.264646,0.0169898,0.0542731,-0.00941156,0.138214,-0.0310282,0.143296,-0.574103,-2.60606,0.557801,-0.587476,0.649922,-0.0577075,0.158637,0.162154,0.0578569,0.0428082,0.0756472,0.195506,0.150645,-0.0773739,0.527776,-0.28745
2476.73,0.837242,0.537705,3,7,0,-2464.35,-1.41923,0.0430783,0.018155,-0.130876,0.0409091,0.0497089,-0.00964767,0.00574375,-0.0038089,-0.048847,-0.136642,-0.161088,0.0908861,-0.0129625,0.00908088,-0.100417,-0.00548487,0.0527581,-0.00841665,-0.00426656,0.0303389,0.0150638,0.0270759,-0.00177743,0.0195019,-0.000292932,15.4496,0.37343,-0.0218399,-0.177931,0.0116465,0.048062,-0.00335441,0.0584531,-0.0856739,0.154465,-0.5957,-1.96702,0.620625,-0.348101,0.221675,-0.0832999,0.061414,0.144919,0.0262736,0.0575242,0.167818,0.123275,0.133333,0.0121799,0.306066,-0.00332389
2478.29,0.80833,0.537705,3,7,0,-2458.88,-1.44563,0.0103917,0.0356769,-0.171114,0.0296664,0.0394571,-0.027678,0.0170981,-0.00654952,-0.050515,-0.0971531,-0.199844,0.105631,-0.0334951,0.0546312,-0.070861,0.0356162,0.0641577,-0.00575457,-0.000724721,0.00671166,0.0353567,0.0466241,-0.00310542,0.0436713,-0.0293612,16.0495,0.0374199,0.00136355,-0.216091,0.0101522,0.0669911,-0.00891297,0.116527,-0.0388201,0.1429,-0.494149,-2.64435,0.585003,-0.681944,0.722982,-0.0579079,0.161298,0.177531,0.0286602,0.0566792,0.0854668,0.212519,0.179385,-0.0341786,0.613003,-0.333161
2481.46,0.996475,0.537705,3,7,0,-2472.01,-1.43708,0.0236741,0.0323742,-0.167552,0.0275457,0.0448639,-0.019576,0.0158436,-0.00866713,-0.0526469,-0.0964861,-0.202506,0.109178,-0.0334934,0.0503935,-0.0746147,0.0228908,0.061086,-0.0071097,-0.00360013,0.00876116,0.0348483,0.0540223,-0.00450097,0.0436252,-0.0265047,15.8422,0.0919886,-0.00128388,-0.168192,0.00563384,0.039283,-0.00451919,0.111519,-0.049766,0.144462,-0.484535,-2.64095,0.613473,-0.675072,0.686331,-0.0594476,0.130279,0.169249,0.0303071,0.0580643,0.103202,0.221277,0.213708,-0.0351505,0.619481,-0.300748
2474.75,0.752526,0.537705,3,7,0,-2463.71,-1.42537,0.0352801,0.0221087,-0.164789,0.0449426,0.0601005,-0.0145181,0.0192565,0.00167847,-0.0642183,-0.121426,-0.193854,0.122109,-0.0402095,0.0276215,-0.0658008,0.0282081,0.0456266,0.00781514,0.00161507,-6.28466e-05,0.0540144,0.0326858,-0.0154365,0.0410298,-0.0194789,16.0007,0.365068,-0.0200082,-0.244592,0.0144274,0.0187252,0.000138952,0.130628,-0.0458257,0.121755,-0.608506,-2.48264,0.736571,-0.62815,0.382988,-0.0561707,0.121207,0.127877,0.0512056,0.043369,0.0412939,0.271816,0.102554,-0.080728,0.596366,-0.221027
2481.13,1,0.537705,3,7,0,-2466.6,-1.43548,0.0323429,0.0239512,-0.167071,0.0342031,0.0513934,-0.00885339,-0.00605894,-0.00544019,-0.0560009,-0.128166,-0.187087,0.108724,-0.0281087,0.026245,-0.0889119,0.0160864,0.0595357,0.0103377,0.00457204,0.00980963,0.052385,0.0341647,-0.012672,0.0163797,-0.00188974,16.1093,0.303493,-0.016384,-0.139116,0.00341081,0.0159891,-0.00022291,0.0372148,-0.080383,0.143338,-0.592265,-2.38965,0.664616,-0.539716,0.383954,-0.0726807,0.115279,0.16529,0.0743385,0.0731328,0.0932189,0.283602,0.127257,-0.0536551,0.252921,-0.0214428
2481.53,0.87172,0.537705,3,7,0,-2468.26,-1.42337,0.0151968,0.0280227,-0.132162,0.0377194,0.0391109,-0.0317777,0.0259046,-0.00428767,-0.0387558,-0.111912,-0.183998,0.0850749,-0.0173583,0.0387112,-0.0784058,0.0145609,0.0566479,-0.00727012,-0.0119488,0.0247747,-0.00183552,0.0388086,0.0047697,0.0465305,-0.030806,15.4191,0.142613,-0.00746778,-0.272678,0.0207539,0.111185,-0.0135511,0.130953,-0.0256374,0.153684,-0.534777,-2.41754,0.51489,-0.476731,0.569739,-0.0674593,0.107619,0.155551,0.0157512,0.0208939,0.13794,0.0376973,0.167219,0.00811246,0.654342,-0.349555
2481.85,0.866524,0.537705,3,7,0,-2469.05,-1.44985,0.0347644,0.0245345,-0.167454,0.0326327,0.0532912,-0.0157203,-0.00783377,-0.00363574,-0.0551643,-0.118483,-0.181967,0.107569,-0.0192231,0.027165,-0.0866876,0.0126507,0.0603244,0.0147826,0.0047153,0.0113891,0.050202,0.034961,-0.00898254,0.0173696,-0.00307065,15.6762,0.273178,-0.0134593,-0.154997,0.00422253,0.060426,-0.00510432,0.0253027,-0.0641523,0.134911,-0.548231,-2.27596,0.679875,-0.458941,0.395492,-0.0691829,0.109413,0.167203,0.0911148,0.0806025,0.105976,0.282167,0.139523,-0.0354055,0.265517,-0.0348426
2478.72,0.86316,0.537705,3,7,0,-2468.43,-1.41008,0.00233464,0.0245807,-0.117946,0.0230698,0.0337915,-0.0249581,0.0213167,-0.00887661,-0.0608693,-0.109112,-0.182922,0.100088,-0.0209869,0.0449103,-0.0824807,0.0227314,0.0441924,-0.00692124,0.0115966,0.02583,0.0291021,0.0361364,0.0030843,0.0415348,-0.022668,15.4874,0.0960506,-0.00783128,-0.0455018,0.00153154,0.0777845,-0.010015,0.116356,-0.0602607,0.131761,-0.497157,-2.33258,0.584809,-0.515258,0.568177,-0.0659557,0.10867,0.122089,0.0480357,0.113877,0.163726,0.195326,0.162723,0.0120669,0.59627,-0.257213
2480.53,0.999157,0.537705,3,7,0,-2469.3,-1.43672,0.0187967,0.0339753,-0.123111,0.0317045,0.0474227,-0.0213346,0.0263934,-0.00186963,-0.0526319,-0.114306,-0.198843,0.118924,-0.0200124,0.0239395,-0.0807031,0.01982,0.0396227,-0.000988165,-0.00244229,0.0291061,0.0310296,0.0343699,-0.0211088,0.0418654,-0.0225763,15.4321,0.0685577,-0.0036458,-0.135729,0.00961893,0.0675316,-0.00699645,0.138842,-0.0353757,0.142227,-0.556779,-2.4455,0.79345,-0.435176,0.353862,-0.0758935,0.09589,0.111346,0.023394,0.0257598,0.120556,0.138928,0.0885201,-0.1174,0.601703,-0.256172
2479.1,0.951148,0.537705,3,7,0,-2471.23,-1.42331,0.039086,0.00999549,-0.162641,0.0220995,0.0364862,0.00465995,-0.00959202,0.00157157,-0.0553012,-0.106753,-0.16816,0.0742646,-0.0294465,0.0428338,-0.0870221,0.0199064,0.0652505,0.000101057,-0.0106171,0.00373828,0.0305303,0.0404074,0.00252832,0.0234715,-0.0137334,15.7914,0.417672,-0.0231124,-0.0301213,-0.00763903,-0.0394275,0.00490365,0.0216827,-0.0565258,0.132915,-0.483038,-2.31592,0.377009,-0.619893,0.605491,-0.0695437,0.129842,0.179611,0.041156,0.0340419,0.0851203,0.206556,0.17919,0.00891235,0.334626,-0.155833
2482.02,0.814694,0.537705,3,7,0,-2464.64,-1.42857,0.0195427,0.0209587,-0.138299,0.0507432,0.0366614,-0.029605,0.0104719,-0.0211829,-0.0441918,-0.11233,-0.183432,0.0898515,-0.0163426,0.0250045,-0.0695196,0.00719927,0.038652,-0.00751585,-0.0115609,0.0216994,0.0275364,0.0564262,-0.00638359,0.0426,-0.00775104,15.2998,0.364115,-0.0215809,-0.393999,0.0317612,0.0875403,-0.0104049,0.0727588,-0.0790503,0.137923,-0.529622,-2.34029,0.54423,-0.412441,0.401058,-0.0486065,0.0662786,0.107549,0.0438469,0.0635968,0.175651,0.218479,0.257465,-0.00322789,0.650642,-0.0879509
2477.98,0.690381,0.537705,3,7,0,-2467.21,-1.45014,0.027759,0.0224635,-0.155556,0.0373976,0.0382417,-0.00709027,0.0319865,0.00717955,-0.0440256,-0.104947,-0.160911,0.10542,-0.0245924,0.0435554,-0.0789864,0.0344955,0.0826544,0.0203225,-0.0131911,0.00407137,0.0339575,0.0234147,-0.00311424,0.037281,-0.0183275,15.9798,0.308173,-0.0176789,-0.196858,0.0104929,-0.0208766,0.00197238,0.156566,-0.0228507,0.141999,-0.527496,-2.02573,0.642258,-0.583289,0.625074,-0.0670942,0.18532,0.227707,0.0766107,0.00326128,0.0595464,0.191206,0.0947445,-0.0161402,0.540293,-0.207962
2480.05,0.959128,0.537705,3,7,0,-2466.29,-1.44239,0.030382,0.0171443,-0.147912,0.0480548,0.0328193,-0.0123263,0.0221671,0.00667368,-0.0437536,-0.108928,-0.156489,0.0941627,-0.0158237,0.0529155,-0.0773441,0.0258395,0.078746,0.0163994,-0.00212314,0.0068042,0.0350105,0.0321259,-0.000216272,0.0432268,-0.0158036,16.0249,0.485626,-0.030365,-0.288347,0.0210687,0.00885328,-0.00214604,0.120563,-0.0129128,0.138195,-0.530258,-1.9736,0.549087,-0.529633,0.715561,-0.0597434,0.16208,0.216925,0.0912617,0.0617593,0.0967408,0.225942,0.152437,0.0120881,0.640197,-0.179323
2472.05,0.611699,0.537705,3,7,0,-2459.81,-1.42053,0.0161233,0.0269886,-0.151217,0.0351457,0.0335517,-0.0195551,0.0260587,-0.00640319,-0.0447398,-0.135196,-0.220129,0.114403,-0.0205197,0.0171371,-0.101297,0.00167366,0.0465447,-0.02267,0.0198608,0.0282111,0.0382695,0.0433909,0.00893617,0.022719,-0.0170051,15.2243,0.237578,-0.0152823,-0.14137,0.00859886,0.0444692,-0.00614863,0.132084,-0.0799236,0.182703,-0.584723,-2.77724,0.746658,-0.442842,0.271873,-0.0790095,0.0683671,0.128102,0.0272631,0.160206,0.19375,0.258918,0.20222,0.0349548,0.314537,-0.192957
2470.47,0.938041,0.537705,3,7,0,-2456.26,-1.4119,0.00132196,0.0254522,-0.150804,0.0319474,0.0366017,-0.0153824,0.00811089,-0.0186549,-0.0454541,-0.118906,-0.214809,0.0919007,-0.02773,0.040115,-0.09444,0.0230883,0.042435,-0.0223418,0.0114704,0.0465245,0.0481322,0.0287858,-0.00900569,0.0128189,-0.0109915,15.4726,0.220886,-0.0142447,-0.185257,0.0107573,0.0410247,-0.00519977,0.0785419,-0.0971915,0.168656,-0.512031,-2.90894,0.516828,-0.560575,0.493651,-0.0823493,0.107736,0.117932,0.0036041,0.105979,0.211731,0.244041,0.0909429,-0.0590142,0.173953,-0.12472
2480.34,0.973208,0.537705,3,7,0,-2455.65,-1.43056,0.0109459,0.0242378,-0.15588,0.0287068,0.047249,0.00822026,0.00235818,-0.00530053,-0.0521017,-0.109848,-0.200499,0.0861823,-0.042626,0.0389374,-0.0868116,0.0281689,0.0663412,0.00371802,-0.0148836,0.017757,0.0266599,0.0431414,-0.00144985,0.0363728,-0.00814008,16.5293,0.204903,-0.0116857,-0.0753418,-0.00184237,-0.068254,0.00937329,0.070784,-0.0705183,0.155942,-0.502692,-2.80987,0.403472,-0.737177,0.579033,-0.0664016,0.148385,0.182764,0.0620772,0.0412557,0.149627,0.203466,0.205777,0.0152425,0.551693,-0.0923653
2476.95,0.860675,0.537705,3,7,0,-2466.39,-1.4288,0.0279427,0.0363484,-0.14283,0.0299576,0.0457398,-0.0429909,-0.000684755,0.00359934,-0.0523909,-0.126805,-0.180153,0.0984846,-0.0115954,0.0257435,-0.0698736,0.000382678,0.0433619,0.0103448,0.0244074,0.00820013,0.0237343,0.0367554,-0.00352668,0.0103732,-0.00757736,14.8338,-0.00690728,0.00412941,-0.175233,0.00976964,0.178628,-0.020398,0.0485577,-0.0123719,0.116738,-0.597916,-2.26236,0.637185,-0.325737,0.339375,-0.0557801,0.0607304,0.120046,0.0803213,0.122251,0.0783067,0.151324,0.145402,-0.0245021,0.144085,-0.0859801
2476.67,0.997174,0.537705,3,7,0,-2464.08,-1.44611,0.0211421,0.0148397,-0.165298,0.0326657,0.0462387,0.00453621,0.0216998,-0.00877392,-0.0475455,-0.104393,-0.180856,0.0993158,-0.0218589,0.0412194,-0.106156,0.0357324,0.0714155,-0.00982192,-0.0248018,0.0296954,0.0314152,0.0353831,-0.00994401,0.0479836,-0.0226905,16.7196,0.408451,-0.0241071,-0.156538,0.00498313,-0.0382625,0.00561392,0.114155,-0.0849639,0.173083,-0.479974,-2.29825,0.617273,-0.589215,0.620957,-0.0941957,0.171807,0.197363,0.00380651,-0.0134906,0.154636,0.177449,0.130228,-0.0506124,0.697665,-0.257469
2475.73,0.984256,0.537705,3,7,0,-2463.97,-1.42342,0.0287736,0.040344,-0.134596,0.0395221,0.0469296,-0.0418176,0.000758865,-0.00234469,-0.0483976,-0.136875,-0.190961,0.0970543,-0.020456,0.0311155,-0.0647362,-0.00218,0.0458358,0.0141146,0.020315,0.00269199,0.0211345,0.0377511,0.00540138,0.0126028,-0.00827489,15.0039,0.00126371,0.00284297,-0.242632,0.0180407,0.152752,-0.0176454,0.0592433,-0.0225751,0.127009,-0.651134,-2.4978,0.578003,-0.4255,0.407052,-0.0470461,0.0585978,0.126182,0.0962099,0.123429,0.0782716,0.164111,0.175413,0.024448,0.177402,-0.093895
2476.53,0.977445,0.537705,3,7,0,-2465.3,-1.44144,0.0151151,0.0118222,-0.159053,0.0165022,0.0420814,-0.000625084,0.025145,-0.00868681,-0.0423307,-0.095356,-0.172623,0.105893,-0.0150151,0.0311028,-0.0990033,0.0305797,0.064605,-0.0149834,-0.0306814,0.0302996,0.0216437,0.0379138,-0.0107199,0.046383,-0.0249179,16.2843,0.282432,-0.0156223,-0.0493603,-0.0056871,-0.0175604,0.00275499,0.119261,-0.0737164,0.167341,-0.456942,-2.07383,0.721465,-0.479658,0.517352,-0.0899528,0.151206,0.178622,-0.0197955,-0.0400639,0.146902,0.123968,0.132666,-0.0617562,0.666869,-0.282743
2479,0.672324,0.537705,3,7,0,-2451.64,-1.44244,0.0328164,0.0309672,-0.157345,0.0270887,0.0257198,-0.0145828,0.0339662,0.00152777,-0.0498465,-0.108405,-0.166869,0.100956,-0.0132843,0.0441106,-0.100812,0.0297258,0.0576832,-0.008174,-0.0196423,0.0357077,0.0257663,0.0436529,-0.0177284,0.0475202,-0.0137766,16.0757,0.123427,-0.00416589,-0.128059,0.00452074,0.032658,-0.00549957,0.15109,-0.0459835,0.160766,-0.503142,-2.00818,0.637634,-0.497101,0.633705,-0.087666,0.139933,0.16024,0.0162086,0.00823446,0.180097,0.156119,0.162982,-0.0724483,0.712853,-0.156322
2481.62,0.928256,0.537705,3,7,0,-2468.55,-1.43304,0.0374321,0.0273997,-0.156626,0.0352999,0.0204271,-0.0225992,0.0341808,0.00879125,-0.033055,-0.113567,-0.171833,0.10019,-0.0171851,0.0420392,-0.0981569,0.0283749,0.0591912,-0.00203698,-0.0104222,0.0326019,0.0257564,0.0380099,-0.0111149,0.0354986,-0.0175351,16.0256,0.26407,-0.0138287,-0.220304,0.0142542,0.0595296,-0.00974968,0.157994,-0.0223572,0.175748,-0.521357,-2.12838,0.620776,-0.509774,0.590403,-0.0864949,0.13999,0.163914,0.0326593,0.0272915,0.160237,0.147539,0.135859,-0.0593723,0.51425,-0.19897
2478.99,0.746702,0.537705,3,7,0,-2466.78,-1.44336,0.00607005,0.0215288,-0.140881,0.0311299,0.0745678,-0.0131386,-0.0129761,-0.016697,-0.0588614,-0.121705,-0.190363,0.101714,-0.025526,0.020773,-0.0739934,0.00656121,0.0577601,0.00266648,0.000960943,-0.000741897,0.0361532,0.0419636,0.00638329,0.0207018,-0.0125106,15.6047,0.173873,-0.00984499,-0.119581,0.00250523,0.0529195,-0.0015071,0.00894559,-0.0915456,0.126962,-0.576667,-2.4623,0.631793,-0.486643,0.343915,-0.054214,0.0923487,0.159022,0.0618644,0.0780459,0.0822139,0.246584,0.196251,0.0292715,0.294136,-0.141957
2477.55,0.941344,0.537705,3,7,0,-2466.3,-1.42241,0.0230212,0.035549,-0.144477,0.0265436,0.0282786,-0.0202443,0.0103087,0.0100567,-0.0570001,-0.131003,-0.189423,0.104845,-0.0421795,0.0341497,-0.0857455,0.0213174,0.0470886,0.0106788,-0.0173268,0.0196535,0.021936,0.028735,-0.00643642,0.0208432,0.0189602,16.0364,0.0194674,0.000701229,-0.0523693,-0.000391816,0.0386958,-0.00637486,0.100724,-0.0386379,0.154786,-0.61447,-2.5233,0.55395,-0.683482,0.487108,-0.0628137,0.107533,0.129714,0.0775349,0.0345784,0.156531,0.186199,0.169755,0.0330476,0.375716,0.215141
2476.31,0.926951,0.537705,3,7,0,-2462.37,-1.43324,0.00306062,0.0257488,-0.146959,0.0312895,0.0433029,-0.00611433,0.0185506,0.00301254,-0.0306609,-0.0799575,-0.20347,0.0900626,-0.0223925,0.0272857,-0.0921654,0.0115807,0.0616052,0.00833159,-0.0139857,0.00388523,0.0206662,0.0399441,-0.0241936,0.038377,-0.0312706,15.2667,0.246329,-0.0140085,-0.204059,0.0108161,0.0140923,-0.000503036,0.109177,-0.0193538,0.156325,-0.391539,-2.72825,0.584624,-0.50619,0.447211,-0.0923819,0.107736,0.171792,0.0111095,-0.0498791,0.00190881,0.0658204,0.0821127,-0.158029,0.524898,-0.354827
2473.78,0.92564,0.537705,3,7,0,-2464.51,-1.42536,0.00396555,0.0439266,-0.157012,0.0405195,0.0425057,-0.0274425,0.0126054,-0.00132683,-0.0287185,-0.09336,-0.196031,0.0850172,-0.0154865,0.0144797,-0.0934226,0.0171831,0.0703349,0.0199784,-0.0152866,0.0160402,0.0191857,0.0563327,-0.0126085,0.0491056,-0.0417341,15.5193,0.00806485,0.00274479,-0.320359,0.0214441,0.112848,-0.0125348,0.0845631,-0.0340078,0.158803,-0.425,-2.58809,0.551615,-0.422968,0.340682,-0.0870057,0.131412,0.195284,0.0710308,-0.0125806,0.0843687,0.100049,0.175026,-0.107536,0.667297,-0.473556
2481.48,0.964245,0.537705,3,7,0,-2463.4,-1.44452,0.026544,0.0202501,-0.126189,0.0283695,0.0530928,-0.0151966,0.012017,-0.0117142,-0.0693698,-0.12696,-0.178668,0.110317,-0.0230243,0.0446068,-0.0873242,0.00180722,0.058145,0.00356373,-0.00462983,0.0179822,0.0134696,0.0377231,0.00986507,0.0184636,-0.00857773,15.4636,0.227943,-0.0142883,-0.0488961,0.000234696,0.0464682,-0.00394711,0.0902932,-0.0758253,0.133764,-0.599361,-2.21189,0.662643,-0.546976,0.60944,-0.0671027,0.083267,0.159188,0.0653733,0.0677601,0.145235,0.142701,0.193338,0.0544809,0.268841,-0.0973313
