# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/sl_normal_sens_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_sens_pdw2_all_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta.28,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28
-2996.9,0.682973,0.611676,3,7,0,3020.11,5.86739,0.0398956,-0.00191082,-0.0781973,0.0564633,-0.108619,-0.0267327,0.373938,0.242494,-0.599562,-0.852046,-0.0909196,0.820522,-0.0259602,-0.109673,0.161823,0.223771,0.111209,-0.000920293,0.0343697,0.10407,-0.0448216,-0.0150414,0.0224525,0.0301578,-0.00212352,-0.0089508,-0.0177987,-0.0240269,0.963417,0.929177,-0.0637323,-0.474876,0.0451682,0.0118307,-0.00259769,-0.0702819,0.118029,-0.80788,-0.717636,-0.215446,0.928786,-0.504979,-0.468885,1.34761,0.95315,0.962788,-0.00919799,0.215798,0.288914,-0.130647,-0.0660917,0.0521594,0.104437,-0.0915235,-0.116471,-0.358023,-0.317339
-2995.76,0.989785,0.611676,3,7,0,3005.36,5.87875,0.0280837,0.0119866,-0.081362,0.0530951,-0.0895008,-0.0219441,0.368089,0.233965,-0.62229,-0.838535,-0.0845995,0.83186,-0.0542987,-0.0951507,0.166129,0.219578,0.0985422,-0.0249757,-0.0127126,0.0834532,-0.0464777,-0.0056822,0.0192705,0.00383177,0.00410762,-0.0293918,-0.00235017,-0.0218384,0.983752,0.798765,-0.0549618,-0.433705,0.0403355,0.0324135,-0.00219581,-0.102437,0.107428,-0.794933,-0.565728,-0.181165,0.947414,-0.603591,-0.33683,1.39329,0.962906,0.850941,-0.037656,0.0885734,0.231609,-0.154991,-0.0745793,-0.00305717,-0.0808745,-0.0939917,-0.220645,-0.0819063,-0.288434
-2999.5,0.722398,0.611676,3,7,0,3010.22,5.87255,0.0420271,0.016841,-0.0716426,0.0486674,-0.08787,-0.0158863,0.394622,0.251041,-0.583066,-0.851644,-0.100248,0.83308,-0.0267028,-0.0963056,0.157468,0.244264,0.112429,-0.011191,0.0362835,0.10745,-0.0139019,0.00594966,0.0316289,0.0280522,0.0120989,-0.0100558,-0.0250199,-0.0301878,0.971391,0.521725,-0.0362437,-0.369511,0.0345932,-0.0041265,0.00178513,0.00868241,0.133419,-0.730688,-0.632552,-0.261844,0.936516,-0.457959,-0.334262,1.29067,1.07959,0.960579,-0.0155762,0.226251,0.301844,-0.0329955,0.0107359,0.0917433,0.0927679,-0.0364208,-0.14195,-0.496622,-0.39871
-2999.46,0.808414,0.611676,3,7,0,3017.49,5.88207,0.0402221,0.0103585,-0.0958069,0.050285,-0.0928788,-0.0283153,0.367612,0.224297,-0.630966,-0.850518,-0.0759051,0.821487,-0.052392,-0.103137,0.165925,0.195304,0.087014,-0.0102115,-0.0106693,0.0735222,-0.054321,0.00486534,0.024608,0.0132258,-0.000402532,-0.0300663,0.00291913,-0.0167133,0.975872,0.822819,-0.0546878,-0.442723,0.0394609,0.0468924,-0.003988,-0.148577,0.0635085,-0.861181,-0.664869,-0.125262,0.930306,-0.60138,-0.421914,1.38844,0.859439,0.753461,-0.0218386,0.0792866,0.203592,-0.15805,-0.026562,0.0304596,-0.0195925,-0.106103,-0.209979,0.0203978,-0.220743
-2999.46,0.722965,0.611676,3,7,0,3019.27,5.87269,0.0411335,0.0169754,-0.0767467,0.0485657,-0.0880499,-0.018223,0.39306,0.256062,-0.583822,-0.852814,-0.103264,0.831996,-0.0261628,-0.0949998,0.156162,0.246479,0.111821,-0.0127505,0.0360831,0.105257,-0.0134004,0.0023883,0.0292143,0.0262621,0.0117034,-0.00744757,-0.0225082,-0.0280969,0.971695,0.514138,-0.0353128,-0.369671,0.033937,0.00674067,0.000615873,0.0117852,0.140636,-0.734349,-0.630909,-0.273342,0.935967,-0.451375,-0.325226,1.2811,1.09253,0.956081,-0.0153632,0.222543,0.295291,-0.0310321,0.00409982,0.0898882,0.0934527,-0.0257025,-0.119603,-0.448512,-0.371094
-3002.45,0.749121,0.611676,3,7,0,3015.88,5.88374,0.0449744,0.0145321,-0.097209,0.0447828,-0.0960692,-0.0235726,0.376796,0.214988,-0.620236,-0.85808,-0.0720548,0.810243,-0.0529655,-0.111637,0.167822,0.201574,0.0797859,-0.00678663,-0.0103904,0.0861494,-0.0539983,0.00996598,0.0292977,-0.00107592,0.0101744,-0.0337404,0.0107546,-0.0198017,0.970529,0.694981,-0.0461059,-0.385538,0.034227,0.0202755,-0.00136201,-0.154723,0.041062,-0.85818,-0.70801,-0.116582,0.917829,-0.611811,-0.484483,1.41129,0.909802,0.706082,-0.018461,0.0967671,0.238737,-0.15288,-0.0092847,0.0473797,-0.0983151,-0.0571391,-0.229382,0.152654,-0.261535
-2999.95,0.86981,0.611676,3,7,0,3017.72,5.87869,0.0447172,0.00814855,-0.0756734,0.0365668,-0.0980566,-0.0293946,0.371551,0.219895,-0.615316,-0.859205,-0.0823426,0.813255,-0.0457612,-0.116837,0.170269,0.200421,0.0753249,-0.00856775,0.00561961,0.0841907,-0.0268982,0.0114776,0.034097,-0.00850472,0.00594411,-0.0206957,0.0118647,-0.0271321,0.970782,0.727243,-0.0503718,-0.282985,0.0274579,0.034064,-0.00330345,-0.146548,0.0360009,-0.851549,-0.707973,-0.145581,0.918364,-0.562163,-0.527205,1.41154,0.924456,0.65921,-0.0173531,0.128421,0.234598,-0.0762728,0.00750702,0.0774231,-0.125805,-0.0555552,-0.161515,0.158603,-0.358351
-3000.96,0.922421,0.611676,3,7,0,3013.42,5.87549,0.0377156,0.0194252,-0.0982316,0.0653689,-0.0800969,-0.0135201,0.389987,0.255792,-0.602382,-0.842792,-0.0994291,0.841163,-0.0332633,-0.0815795,0.15203,0.239593,0.124663,-0.0141507,0.018899,0.095533,-0.0347201,-0.00315619,0.0189778,0.0491548,0.00609049,-0.0175636,-0.032501,-0.0182407,0.975295,0.642615,-0.0418007,-0.559386,0.0486184,0.00739894,0.00154037,0.011592,0.158481,-0.752529,-0.584953,-0.259632,0.948077,-0.492199,-0.220855,1.25503,1.01661,1.0585,-0.0199674,0.173154,0.267514,-0.0980691,-0.0281806,0.0383058,0.204013,-0.0763043,-0.174749,-0.606202,-0.240917
-3002.11,0.969948,0.611676,3,7,0,3014.68,5.87643,0.0557258,0.000984103,-0.0691945,0.0365489,-0.103073,-0.02886,0.382976,0.220272,-0.613429,-0.863305,-0.096984,0.822584,-0.0581184,-0.104968,0.163402,0.201796,0.0812209,-0.0185127,0.0103736,0.0998425,-0.0300654,0.0106227,0.0342545,-0.0113027,0.00701884,-0.00220097,0.0143745,-0.026647,0.97749,0.80107,-0.055862,-0.244118,0.0252875,0.0222305,-0.0026113,-0.0996953,0.000633707,-0.819858,-0.645461,-0.196186,0.935314,-0.592848,-0.432955,1.34212,0.912222,0.714044,-0.0160204,0.160114,0.276812,-0.0607811,0.0405287,0.120443,-0.091122,0.0025631,-0.045022,0.203702,-0.351945
-3000.68,0.818445,0.611676,3,7,0,3018.32,5.8822,0.035269,0.00570883,-0.0688239,0.0312862,-0.098021,-0.0386426,0.390234,0.233848,-0.605232,-0.830787,-0.0754374,0.83484,-0.0146777,-0.092678,0.168779,0.225058,0.0912993,-0.0259629,0.0106877,0.0796338,-0.0310481,-0.0275547,0.0382055,0.0182027,0.0111257,-0.0154383,-0.00244067,-0.0179704,0.979478,0.579865,-0.0389816,-0.254972,0.0232548,0.0879951,-0.00887713,-0.0597237,0.109633,-0.739824,-0.554199,-0.162648,0.945642,-0.401647,-0.309923,1.38791,1.01593,0.790243,-0.0261784,0.132189,0.220628,-0.0879145,-0.0839335,0.133093,0.0569329,-0.0136579,-0.128708,-0.0763236,-0.237348
-3002.79,0.718608,0.611676,3,7,0,3021.07,5.8715,0.0502581,0.0179773,-0.0861009,0.0576402,-0.116155,-0.0257988,0.382886,0.224627,-0.612668,-0.850766,-0.0883178,0.844738,-0.0202085,-0.0979123,0.182966,0.204341,0.108259,-0.0370878,-0.0043438,0.10065,-0.0345877,0.0105653,0.00831486,0.0363305,-0.0101301,-0.0281126,0.00712786,-0.0218166,0.975163,0.838502,-0.0568353,-0.470244,0.0449969,0.0122967,-0.00267778,-0.0723091,0.0420203,-0.750455,-0.63628,-0.197419,0.965971,-0.456274,-0.328052,1.50687,0.852844,0.917251,-0.0439733,0.131515,0.28109,-0.111181,-0.0149863,-0.03341,0.107768,-0.156372,-0.202522,0.0850469,-0.288147
-3004.27,0.906067,0.611676,3,7,0,3019.81,5.87598,0.0505094,0.0100555,-0.0818261,0.0380102,-0.124666,-0.0280632,0.383012,0.222703,-0.615284,-0.84272,-0.0966183,0.847158,-0.0285297,-0.0926897,0.167555,0.205099,0.0975901,-0.0210486,-0.00529492,0.102983,-0.038596,0.0053016,-0.00777766,0.0352603,0.00342151,-0.0263886,0.00925224,-0.0156808,0.981414,0.742353,-0.0498775,-0.344418,0.0322118,0.00248764,-0.00267838,-0.0611768,0.0354368,-0.76583,-0.5783,-0.206201,0.959442,-0.492447,-0.307354,1.40732,0.875585,0.844798,-0.0260954,0.131454,0.286686,-0.118156,-0.0209698,-0.0734045,0.135521,-0.0681399,-0.178833,0.133843,-0.207106
-3000.86,0.997023,0.611676,3,7,0,3016.63,5.86845,0.0293721,0.0111088,-0.0836073,0.0529765,-0.0601909,-0.0113312,0.375146,0.236335,-0.600296,-0.847938,-0.0881566,0.825529,-0.060381,-0.110533,0.155587,0.233936,0.100125,0.0124244,0.0197598,0.0914262,-0.0241783,0.00446298,0.0574405,-0.00548307,0.00836451,-0.0189192,-0.0193504,-0.0268061,0.970497,0.643709,-0.044186,-0.467113,0.0412724,-0.000237971,0.00396538,-0.0756086,0.138453,-0.805958,-0.63521,-0.190058,0.922992,-0.643302,-0.470583,1.28308,1.0616,0.870755,-0.00141101,0.169076,0.256051,-0.0675519,-0.00849818,0.162663,-0.12746,-0.0686105,-0.183931,-0.390506,-0.354046
-2998.49,1,0.611676,3,7,0,3009.35,5.87937,0.0568683,0.00902218,-0.0842504,0.0460758,-0.122961,-0.0269588,0.388541,0.238446,-0.619344,-0.85008,-0.0870012,0.838739,-0.0270297,-0.0915807,0.16324,0.209741,0.0948195,-0.0262609,0.0123892,0.0914095,-0.0507073,-0.00230198,0.00216258,0.0304962,0.000297626,-0.0281782,-0.0099952,-0.011572,0.977731,0.808652,-0.0536044,-0.379775,0.0359115,0.0147542,-0.00350808,-0.0653066,0.0742432,-0.792541,-0.616231,-0.185246,0.951818,-0.470678,-0.323651,1.37731,0.908754,0.816295,-0.034678,0.151688,0.254024,-0.159408,-0.0558467,-0.0519898,0.0865728,-0.101951,-0.203351,-0.197491,-0.15284
-2998.31,0.926475,0.611676,3,7,0,3009.83,5.87502,0.0251658,0.018696,-0.0892938,0.0533664,-0.0603497,-0.0170723,0.373431,0.240641,-0.59823,-0.851672,-0.09676,0.817063,-0.050311,-0.106433,0.158933,0.229257,0.104897,0.00468856,0.0137878,0.0888141,-0.0122312,0.0113523,0.052707,0.00928488,0.0114785,-0.00892862,-0.00951179,-0.0376277,0.967824,0.542177,-0.0375174,-0.441976,0.0385233,0.0255573,0.00130358,-0.0603361,0.125879,-0.810865,-0.674553,-0.2248,0.91534,-0.576887,-0.421279,1.28838,1.02735,0.899172,-0.00219227,0.154039,0.249389,-0.0178824,0.0370934,0.173042,-0.015748,-0.0332627,-0.131426,-0.237321,-0.496974
-3001.55,0.682381,0.611676,3,7,0,3015.17,5.88636,0.0277661,0.0179957,-0.0968264,0.034338,-0.098014,-0.0555038,0.378811,0.234158,-0.596128,-0.836127,-0.0870518,0.841448,-0.0241434,-0.114293,0.168216,0.215098,0.0929556,-0.0306573,-0.00122765,0.091243,-0.0387101,0.0227732,0.0289572,0.0118365,0.0109473,-0.00387066,-0.0181056,-0.0317226,0.967524,0.513365,-0.0344558,-0.341217,0.0285671,0.13653,-0.0144793,-0.0655493,0.0797895,-0.707565,-0.55928,-0.184924,0.953859,-0.419067,-0.507696,1.38488,0.961249,0.792304,-0.0304632,0.125637,0.254622,-0.0836152,0.0660644,0.0838788,0.0128855,-0.021658,-0.0994104,-0.377705,-0.418981
-2998.62,1,0.611676,3,7,0,3006.87,5.86967,0.0424319,0.00462896,-0.0783479,0.0588853,-0.0786187,0.0140383,0.376411,0.245439,-0.598349,-0.860783,-0.0938357,0.818237,-0.0580414,-0.0958094,0.149913,0.226872,0.104245,0.00300656,0.0264003,0.0861924,-0.0309449,-0.0166364,0.0277452,0.0218668,0.00123896,-0.0338713,0.000785305,-0.0165269,0.978214,0.824503,-0.0562845,-0.430101,0.0400414,-0.1019,0.0135834,-0.067119,0.114025,-0.816664,-0.692785,-0.212451,0.920583,-0.637804,-0.360343,1.25336,0.995133,0.90322,-0.0119042,0.173578,0.240244,-0.112863,-0.0952625,0.0426061,0.0235571,-0.109364,-0.235192,-0.0168341,-0.218281
-2998.65,0.846111,0.611676,3,7,0,3009.9,5.88468,0.0397611,0.0232377,-0.0936261,0.0415114,-0.102246,-0.0517926,0.385237,0.226132,-0.615771,-0.84223,-0.0870991,0.834532,-0.0218593,-0.101982,0.172053,0.207434,0.0952585,-0.0261217,-0.000608884,0.0940068,-0.0407854,0.0240252,0.026141,0.0178521,0.0107725,-0.00505982,-0.0205102,-0.0315767,0.967228,0.519615,-0.0343728,-0.388867,0.0342208,0.120923,-0.0131588,-0.0716439,0.0600273,-0.779932,-0.609997,-0.186561,0.945688,-0.423994,-0.389293,1.41323,0.911457,0.812622,-0.0270215,0.130855,0.262484,-0.0895057,0.0680683,0.0716849,0.0440151,-0.027903,-0.109019,-0.419782,-0.417055
-3006.28,0.691551,0.611676,3,7,0,3016.85,5.8908,0.0322152,-0.00509589,-0.0757927,0.0599101,-0.0864755,0.00627313,0.359734,0.239715,-0.606561,-0.848942,-0.0872946,0.820135,-0.0606325,-0.122739,0.173322,0.216902,0.0884228,-0.00449876,0.0205792,0.0961266,-0.0180592,-0.000482241,0.00544595,0.0333636,-0.0100681,-0.0312473,-0.00323423,0.00878318,0.96473,1.09784,-0.0774485,-0.42293,0.0411873,-0.0938505,0.011465,-0.124227,0.101112,-0.814195,-0.665746,-0.177947,0.931882,-0.665004,-0.564662,1.45484,0.977092,0.766848,-0.0111409,0.176413,0.269051,-0.0680918,-0.0363566,-0.0241583,0.118384,-0.125311,-0.178728,-0.0406603,0.116005
-3006.33,0.959181,0.611676,3,7,0,3024.84,5.8675,0.0564713,0.00398325,-0.110443,0.0637496,-0.0824822,-0.0391063,0.378342,0.228972,-0.602159,-0.869139,-0.081618,0.825755,-0.0235185,-0.0784116,0.129294,0.20417,0.0996981,-0.0150135,0.0175707,0.0844313,-0.0386018,0.0148098,0.029161,0.031673,0.0370631,-0.00106378,-1.00899e-05,-0.0190712,0.966605,0.883805,-0.0557268,-0.568197,0.0475174,0.0995779,-0.00821832,-0.113189,0.0253206,-0.794479,-0.678045,-0.160522,0.922862,-0.365465,-0.252983,1.03091,0.880901,0.861536,0.000281082,0.153562,0.234326,-0.0404406,0.111035,0.168287,0.211339,0.162291,-0.0402633,-0.0355622,-0.251887
-2999.99,0.998991,0.611676,3,7,0,3016.89,5.88558,0.0247725,0.0109244,-0.0667758,0.0490121,-0.095953,-0.0193171,0.378486,0.254455,-0.61319,-0.830157,-0.0937687,0.833823,-0.0561641,-0.113602,0.18683,0.242215,0.0892256,-0.00979488,0.00331313,0.0993527,-0.0341033,0.0102558,0.0222803,0.0142242,-0.0100705,-0.0336815,-0.0159786,-0.0316158,0.980267,0.780668,-0.0565131,-0.380276,0.0382676,0.00163736,-6.5918e-06,-0.0349657,0.183156,-0.775706,-0.549804,-0.222454,0.946252,-0.659826,-0.442467,1.59912,1.11949,0.767171,-0.0331353,0.14591,0.278728,-0.135084,-0.0548127,-0.0325349,-0.0755577,-0.209693,-0.278915,-0.34005,-0.41757
-3003.11,0.830286,0.611676,3,7,0,3016.13,5.86508,0.0418268,0.02083,-0.100932,0.0670604,-0.0931101,-0.0311535,0.398588,0.235205,-0.613679,-0.868705,-0.0838344,0.850026,-0.0284412,-0.100754,0.161349,0.213342,0.133116,-0.00619782,0.00369488,0.0971657,-0.0230894,0.0253218,0.0479372,0.0160272,0.00630946,-0.0278579,-0.0177417,-0.0388546,0.983453,0.777524,-0.0519114,-0.635716,0.057296,0.049821,-0.00439879,-0.0331526,0.119479,-0.804766,-0.722715,-0.182584,0.952685,-0.493764,-0.370057,1.28414,0.866428,1.12667,-0.0219556,0.145031,0.273972,-0.0670133,0.0363088,0.101618,-0.0396445,-0.121073,-0.258086,-0.38453,-0.513179
-3003.68,0.910135,0.611676,3,7,0,3016.63,5.88937,0.0397759,0.00684259,-0.0664478,0.0346498,-0.0869172,-0.00994056,0.362977,0.241745,-0.602847,-0.833666,-0.0947702,0.802117,-0.0501615,-0.0976684,0.161693,0.231875,0.0669802,-0.0167112,0.0214015,0.0833581,-0.0415788,-0.0164101,0.0059442,0.0263172,0.00576801,-0.0129817,-0.00296242,-0.00631554,0.963083,0.586385,-0.0404434,-0.188213,0.0180476,-0.0147675,0.00315671,-0.106131,0.0853922,-0.796987,-0.574307,-0.218619,0.911771,-0.561069,-0.373589,1.39395,1.10263,0.592326,-0.0163181,0.158761,0.230343,-0.116292,-0.0578236,0.0134431,0.121822,-0.0171577,-0.0936457,-0.0638875,-0.0834136
-3000.58,0.994068,0.611676,3,7,0,3013.93,5.86834,0.0331346,0.0228673,-0.106813,0.0707524,-0.0935152,-0.0333474,0.395804,0.229918,-0.60738,-0.860582,-0.0847089,0.850316,-0.0314868,-0.112797,0.1637,0.208252,0.127807,-0.008279,0.000688123,0.0960725,-0.0280319,0.0202716,0.0388449,0.0146532,0.00756705,-0.0263567,-0.0230895,-0.0279279,0.970606,0.775517,-0.051895,-0.687875,0.0615218,0.0515888,-0.00473489,-0.0390793,0.100522,-0.780829,-0.698489,-0.176428,0.956792,-0.511403,-0.484495,1.31048,0.846007,1.08677,-0.0214733,0.136709,0.270207,-0.0811414,0.023294,0.0759514,-0.0308656,-0.0981281,-0.235377,-0.458434,-0.368862
-3000.33,0.825923,0.611676,3,7,0,3015.5,5.8815,0.0485909,-0.00637279,-0.0864685,0.0449342,-0.110995,-0.0185184,0.387994,0.246958,-0.598915,-0.8599,-0.0577975,0.830504,-0.0380395,-0.0985403,0.151733,0.225255,0.109906,-0.0268639,0.0319349,0.0966899,-0.031201,0.0266897,0.0072279,0.0144914,0.00163635,-0.0209674,-0.00874806,-0.0332744,0.970303,1.00945,-0.0694457,-0.308717,0.0294732,-0.00911903,0.00016091,-0.0958264,0.139385,-0.755793,-0.674646,-0.110388,0.940121,-0.492264,-0.388382,1.26052,0.971372,0.928968,-0.0379854,0.200899,0.271098,-0.0997487,0.0258126,-0.0511298,-0.0213243,-0.109495,-0.196391,-0.215795,-0.439477
-3000.85,0.706837,0.611676,3,7,0,3016.34,5.87311,0.0321039,0.0343998,-0.0855464,0.0539794,-0.0680084,-0.0226845,0.37247,0.229961,-0.622464,-0.842573,-0.121195,0.820183,-0.0419808,-0.0992216,0.170612,0.211393,0.0888042,0.00657201,-0.00616287,0.0834603,-0.0327667,-0.017897,0.0470158,0.0249478,0.0106212,-0.0205054,-0.0113866,-0.0164855,0.976342,0.332038,-0.0211829,-0.501428,0.0438596,0.0443993,-0.00134628,-0.0455934,0.0615521,-0.867657,-0.63537,-0.283491,0.921332,-0.572524,-0.355754,1.41003,0.953335,0.778847,-0.000214536,0.103729,0.2323,-0.0865405,-0.0547328,0.15907,0.0782189,-0.0363072,-0.166713,-0.23111,-0.217735
-2996.99,0.945395,0.611676,3,7,0,3012.76,5.87898,0.048215,0.00501466,-0.08472,0.0576271,-0.106522,-0.0254774,0.389679,0.254811,-0.59807,-0.87345,-0.0657007,0.835272,-0.0330456,-0.103397,0.143532,0.227349,0.101612,-0.0151489,0.0180589,0.0921057,-0.0277179,0.0181498,0.0184103,0.00518177,-0.00164379,-0.0277227,-0.008899,-0.0298367,0.969324,0.944829,-0.0641217,-0.471031,0.0444356,0.0225693,-0.00251811,-0.0906799,0.144917,-0.775868,-0.707516,-0.121539,0.934605,-0.47226,-0.447406,1.21032,1.00849,0.866307,-0.0319252,0.165852,0.258419,-0.102561,-0.0117468,-0.024543,-0.0943184,-0.13939,-0.231712,-0.212074,-0.394074
-3000.31,0.727452,0.611676,3,7,0,3011.83,5.88083,0.0489009,0.00582929,-0.0815163,0.0574953,-0.0823919,-0.0179241,0.38646,0.248065,-0.587648,-0.871455,-0.0655243,0.846797,-0.0475532,-0.0982103,0.142449,0.226169,0.097847,-0.0124774,0.0165431,0.0979923,-0.0301237,0.0171306,0.0122165,0.000843992,0.000889506,-0.0311913,0.0111699,-0.0316049,0.966098,0.87136,-0.0583301,-0.476504,0.0432796,0.00748342,0.00154538,-0.0948981,0.117209,-0.721243,-0.645838,-0.109314,0.948281,-0.548695,-0.396472,1.21045,1.00489,0.844114,-0.0288263,0.169802,0.27391,-0.110049,-0.0155673,-0.0452115,-0.110344,-0.118079,-0.234262,0.138067,-0.417427
-2999.66,0.608579,0.611676,3,7,0,3021.64,5.87362,0.0325739,0.0217022,-0.0932912,0.0426613,-0.0961008,-0.023778,0.374183,0.238515,-0.627036,-0.830455,-0.11262,0.807834,-0.0299693,-0.0997306,0.17958,0.214432,0.101112,-0.00979196,0.00860704,0.0822055,-0.033514,-0.00854183,0.0404678,0.0408403,0.0106163,-0.0115478,-0.0304847,-0.017055,0.98197,0.487832,-0.0331307,-0.343333,0.0305073,0.0319219,-0.00304842,-0.0325696,0.105799,-0.873801,-0.649745,-0.284482,0.917393,-0.501909,-0.348067,1.46099,0.940812,0.864742,-0.0111449,0.133596,0.229678,-0.0765252,-0.0152673,0.146447,0.178935,-0.0324712,-0.133738,-0.568495,-0.225257
-2997.83,0.784414,0.611676,3,7,0,3014.56,5.89416,0.0464035,0.00909477,-0.0608956,0.0454953,-0.0843688,-0.032842,0.389881,0.233559,-0.596169,-0.874105,-0.0811038,0.843115,-0.0419208,-0.0962929,0.151711,0.220429,0.110022,-0.0154507,0.00466802,0.0940598,-0.029473,0.014964,0.0190024,0.00880244,0.00704086,-0.0264953,0.0017511,-0.0457319,0.970108,0.71412,-0.0487183,-0.379631,0.0361297,0.0623054,-0.00471188,-0.0778948,0.0730855,-0.754207,-0.68911,-0.167115,0.947293,-0.530983,-0.359626,1.26162,0.946868,0.938658,-0.0325417,0.140611,0.263528,-0.105441,-0.0173841,-0.0175848,-0.0714759,-0.105267,-0.240809,-0.0540125,-0.604011
-2997.86,0.862483,0.611676,3,7,0,3010.72,5.85485,0.0418243,0.0204198,-0.104903,0.0456848,-0.0897457,-0.01136,0.364714,0.243876,-0.607642,-0.824169,-0.0937397,0.820564,-0.043662,-0.112752,0.175954,0.217325,0.0949495,-0.0109558,0.0235585,0.0902677,-0.0346575,-0.0215959,0.034984,0.0229569,0.0141395,-0.0141061,-0.0136814,-0.0224441,0.976924,0.528886,-0.034619,-0.364399,0.0310297,-0.0190535,0.00288362,-0.064747,0.132295,-0.790246,-0.58517,-0.2123,0.935165,-0.574111,-0.475837,1.44512,0.96198,0.826272,-0.0149256,0.173865,0.250841,-0.096806,-0.0701919,0.114845,0.0763413,-0.0126053,-0.140679,-0.282579,-0.296434
-2998.25,0.814701,0.611676,3,7,0,3011.24,5.88561,0.0468335,0.0052766,-0.0686125,0.0519308,-0.0917491,-0.0323638,0.396495,0.232527,-0.607731,-0.874934,-0.102718,0.822088,-0.0376078,-0.0896078,0.140527,0.216226,0.09018,-0.0249558,0.00578009,0.0794594,-0.0397351,0.0259344,0.01826,0.0072997,-0.0053516,-0.0251979,-0.00444203,-0.0335256,0.972541,0.853855,-0.0579349,-0.421765,0.0402332,0.0686042,-0.00562583,-0.0588767,0.0228803,-0.820308,-0.692325,-0.232515,0.921699,-0.459919,-0.344892,1.1955,0.974049,0.76195,-0.0399125,0.122915,0.222371,-0.126486,0.0149412,-0.0238332,-0.0816948,-0.153792,-0.217995,-0.140429,-0.442795
-3000.88,0.659669,0.611676,3,7,0,3016.49,5.8788,0.0252041,0.0259137,-0.111714,0.0451907,-0.0935143,-0.0164181,0.373965,0.236366,-0.59697,-0.82832,-0.080342,0.838799,-0.0560114,-0.093323,0.181986,0.226593,0.108121,-0.000747701,0.0251275,0.0966923,-0.0487794,-0.0125353,0.0277562,0.0265974,0.0170139,-0.0138903,-0.0126743,-0.00893921,0.961642,0.35542,-0.0235368,-0.400931,0.0331823,-0.0177764,0.0019958,-0.0560312,0.129935,-0.720955,-0.548048,-0.178497,0.957639,-0.666338,-0.267939,1.48998,0.977387,0.945864,-0.000382974,0.185426,0.267733,-0.116629,-0.025891,0.108395,0.124005,0.0259612,-0.114365,-0.239786,-0.118066
-3001.48,0.74798,0.611676,3,7,0,3019.03,5.87538,0.0564576,0.00133748,-0.0549399,0.0510738,-0.0857842,-0.0277451,0.386418,0.24316,-0.620855,-0.873308,-0.0989842,0.819339,-0.0243378,-0.104817,0.140266,0.20778,0.0893734,-0.0201854,0.000321582,0.0835196,-0.0203454,0.0186671,0.0266215,0.0129123,-0.00501036,-0.0298412,-0.00714855,-0.0372283,0.985766,0.968955,-0.0658543,-0.394781,0.0390234,0.0623517,-0.00421928,-0.0788474,0.0697041,-0.878315,-0.738745,-0.211073,0.912574,-0.402364,-0.483715,1.18241,0.935104,0.754317,-0.038394,0.118262,0.23539,-0.0845658,-0.0121277,-0.000286721,-0.067125,-0.173001,-0.255832,-0.194962,-0.491698
-3003.65,0.859333,0.611676,3,7,0,3018.62,5.88068,0.0207704,0.0331096,-0.112491,0.0479372,-0.102389,-0.0192744,0.366209,0.221566,-0.593544,-0.83037,-0.0992245,0.822398,-0.0525314,-0.0968052,0.162214,0.228429,0.107131,-0.00463953,0.0169285,0.113327,-0.0455089,-0.0130811,0.0246488,0.0205621,0.0235648,-0.0176725,-0.0171912,-0.0045866,0.962139,0.291754,-0.0196927,-0.462904,0.039084,-0.0154665,0.000714076,-0.0677273,0.0742222,-0.754635,-0.570392,-0.241686,0.935546,-0.61865,-0.339344,1.34018,0.985577,0.94757,-0.00384511,0.19142,0.314533,-0.112443,-0.0328164,0.0923354,0.0893682,0.0530614,-0.134648,-0.311255,-0.0605782
