# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/vi_normal_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_full_pdw2_all_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,theta_1.25,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,gamma.1,gamma.2,gamma.3,gamma.4
256.861,0.900245,0.348585,4,15,0,-222.232,6.32781,6.60857,6.81533,6.75947,6.63754,6.84975,6.59527,6.78093,6.42219,6.47695,6.94134,6.87146,6.87941,6.80697,6.46522,6.68515,6.8723,6.55679,7.13978,6.33686,6.65071,6.9028,6.56299,6.5642,6.68876,6.70534,6.77051,6.43423,6.54394,7.04182,6.54783,6.46976,7.01926,6.28358,7.19371,6.53177,6.45929,6.79131,6.70617,6.55622,6.67636,6.77263,6.22677,6.43441,6.78598,6.70533,5.7154,7.01195,6.68271,6.62754,6.76237,6.71517,-0.00210769,0.0317645,-0.0374735,-0.0616892,0.0472304,-0.0768821,0.189152,-0.0853505,0.0830185,-0.0659748,-0.00653962,-0.082742,0.823409,-0.160127,-0.148635,0.0919911,-0.0900727,0.0199955,-0.0464251,0.0143668,0.0664752,-0.00698524,-0.011756,0.00200169,0.0191612,0.0272294,-0.0239401,-0.000419637,-0.0169779,0.55645,0.193392,0.264612,-0.0170555,-0.22378,0.0196357,0.0342611,-0.00624152,0.0524799,-0.0157526,1.11674,-0.803066,-2.18117,0.376452,-1.03124,0.349828,-0.0532426,0.120088,0.184391,-0.0438875,-0.065355,-0.0303724,0.0333808,0.0158641,-0.168308,-0.0494128,-0.192648,-0.0209229,0.0276996,-0.214038,-0.0115139
257.632,0.990367,0.348585,4,15,0,-224.537,6.67514,6.67317,6.8268,6.61436,6.70695,6.8331,6.58544,6.7493,6.21512,6.80684,6.6818,6.93944,6.87072,6.83887,6.42894,6.03944,6.78977,6.52765,6.94531,6.26513,6.73409,7.03127,6.67457,6.32263,6.79525,6.73311,6.76157,6.36468,6.48379,7.05375,6.71394,6.45414,6.96883,6.38986,7.30069,6.71119,6.50311,6.71602,6.73119,6.74789,6.38034,7.01604,6.4309,6.47157,6.6963,6.57293,6.10267,7.00029,6.75546,6.85195,7.06673,6.86178,-0.0504784,0.0871331,0.104206,0.0214186,0.00130752,-0.103134,0.187031,-0.0710797,0.0801556,-0.0415035,0.00931561,-0.0731456,0.839696,-0.153139,-0.132922,0.0873167,-0.0671875,0.0188612,-0.0639503,0.018555,0.061884,-0.00266133,-0.00207038,-0.0101559,0.0352562,0.0209575,-0.00891997,0.00851951,-0.0228454,0.527021,0.310931,0.748408,-0.0549606,-0.28223,0.0260327,-0.0561918,0.00498939,0.0772753,0.00103905,1.13338,-0.728747,-1.86617,0.423956,-0.837904,0.30911,-0.0631519,0.123439,0.171213,-0.0114816,-0.0138777,-0.0410629,0.142709,0.0274303,-0.0908135,0.0764232,-0.259226,-0.023366,0.0214849,0.745869,0.00399763
260.553,0.926997,0.348585,4,15,0,-221.167,6.50349,6.72468,6.84789,6.69432,6.66858,6.69009,6.67425,6.70179,6.50309,6.57087,7.08652,6.92493,6.95999,6.85263,6.41115,6.83235,6.77572,6.60405,7.01736,6.34766,6.67241,6.93585,6.57219,6.5281,6.67818,6.6776,6.83198,6.68866,6.65543,7.18694,6.66974,6.56243,6.90533,6.27568,7.30119,6.43184,6.46821,6.75316,6.70015,6.67798,6.45984,6.90123,6.25556,6.35888,6.75809,6.61482,5.99621,7.11291,6.65985,6.84664,6.89088,6.79135,0.0307982,0.010769,-0.0498856,-0.015714,0.0432097,-0.0847185,0.207171,-0.0917508,0.0594205,-0.0400734,0.00423219,-0.0833759,0.844518,-0.145648,-0.124087,0.0790684,-0.0778947,0.0332088,-0.0748186,0.0182805,0.0548324,0.00304198,-0.0095313,0.0282473,0.01653,-0.00459745,-0.023698,0.0172016,-0.0147225,0.559272,0.224746,0.40122,-0.0285789,-0.11998,0.0126457,-0.0640893,0.00337694,0.0690532,-0.0260654,1.14758,-0.671756,-1.84501,0.292432,-0.972771,0.446666,-0.082587,0.115065,0.152092,-0.0147245,-0.0569424,0.0472976,0.00145427,-0.0982742,-0.14156,0.233493,-0.167056,0.0135874,0.0187652,-0.351584,-0.00293291
257.307,0.830341,0.348585,4,15,0,-215.317,6.54792,6.51746,6.72459,6.74512,6.67309,6.97784,6.41698,6.77492,6.21451,6.74663,6.73272,6.93876,6.9022,6.90523,6.42908,6.05845,6.93013,6.47926,7.01586,6.32988,6.6924,6.84611,6.80558,6.49047,6.68681,6.51038,6.83802,6.32316,6.78756,6.6518,6.77934,6.45418,6.853,6.43517,7.22094,6.90618,6.56326,6.76658,6.95936,6.71037,5.96505,7.089,6.31739,6.44584,6.75384,6.50131,6.38332,7.25689,6.77256,6.70768,6.95614,6.96881,-0.0239429,0.0677122,0.047043,-0.0900312,0.0228399,-0.0976762,0.197325,-0.0875553,0.0633011,-0.0399849,0.0246615,-0.118767,0.845709,-0.138797,-0.174915,0.0822269,-0.0671213,0.0156711,-0.0517875,-0.01133,0.0686382,-0.0166276,-0.0292841,0.00906648,0.00360082,0.0277965,-0.00307373,-0.00271535,-0.0345372,0.549398,0.275246,0.544101,-0.0385353,-0.258818,0.0243294,-0.117371,0.00975003,0.118553,-0.069016,1.1403,-0.698559,-2.52952,0.414457,-0.821704,0.338182,-0.0588657,0.0700689,0.18866,-0.0724582,-0.106544,0.00330689,-0.0246266,0.03661,-0.0992412,-0.129806,-0.391893,-0.0475036,0.0264235,0.436786,-0.0168037
258.212,0.865926,0.348585,4,15,0,-214.381,6.32953,6.58937,6.88323,6.79586,6.65799,6.67448,6.71043,6.75572,6.38025,6.7199,6.90262,6.92901,6.9746,6.9322,6.54711,6.29575,6.61719,6.57672,6.96158,6.37144,6.73949,7.0622,6.54561,6.3986,6.62843,6.75439,6.69778,6.69537,6.54085,7.1711,6.60315,6.58113,6.95921,6.17353,7.34282,6.44346,6.46091,6.79493,6.86198,6.68701,6.19485,6.84155,6.01516,6.55963,6.71249,6.69136,5.85013,7.11057,6.74813,6.80467,7.03425,6.69213,0.0180673,0.0570863,0.00531238,-0.0909555,0.03294,-0.0865967,0.207842,-0.0758174,0.0729998,-0.0485857,0.0172162,-0.0558577,0.839531,-0.173193,-0.132363,0.108573,-0.0728437,0.00502425,-0.0501041,0.0331813,0.0572505,0.00465161,0.0207666,0.0207124,0.0275856,0.00837989,-0.0220387,0.0245705,-0.0140544,0.559552,0.260889,0.479524,-0.0370277,-0.180845,0.0210657,-0.0409492,0.00183504,0.123757,0.0519359,1.13323,-0.831818,-1.75034,0.551193,-0.807267,0.120509,-0.0518735,0.149461,0.159112,0.0265582,0.058213,0.0528991,0.0860357,-0.0278306,-0.122632,0.351106,-0.159474,-0.0235401,0.0311458,0.13041,-0.0169762
265.018,0.954551,0.348585,4,15,0,-221.404,6.66306,6.71787,6.72103,6.68702,6.56703,6.90086,6.42112,6.80306,6.24369,6.6004,6.68859,6.8796,6.95369,7.12241,6.43482,6.38883,6.86672,6.6239,6.87227,6.50757,6.78061,6.82494,6.54669,6.49441,6.73088,6.64523,6.86203,6.56418,6.527,6.82241,6.73349,6.57368,6.92121,6.33901,7.13488,6.59464,6.43125,6.79051,6.76619,6.85406,6.54614,6.99902,6.27236,6.53141,6.82303,6.80374,6.46095,7.10438,6.73185,6.80306,6.89525,6.91705,0.000254193,0.0146172,0.0709521,-0.0305178,0.0362742,-0.0985464,0.191217,-0.0728349,0.0779303,-0.0378677,0.014854,-0.11046,0.813354,-0.145449,-0.157353,0.0970613,-0.0680524,0.0399357,-0.063074,-0.00458957,0.0630824,-0.00629182,-0.0275822,0.013196,0.0143941,0.0155055,-0.00432463,-0.00666076,-0.00745543,0.562829,0.217882,0.72103,-0.0498497,-0.302526,0.028877,-0.0926444,0.00869601,0.0905682,-0.0698398,1.11961,-0.722905,-2.19523,0.462437,-0.911417,0.567992,-0.0606913,0.0767398,0.173184,-0.024995,-0.0715429,0.0493593,0.0592724,0.0325905,-0.0480849,-0.123587,-0.0845966,-0.0154354,-0.00959732,0.553119,-0.00569594
261.869,0.773523,0.348585,4,15,0,-225.577,6.36757,6.59455,6.80368,6.77462,6.73304,6.8799,6.66549,6.83059,6.50485,6.8241,6.87259,6.90633,6.86825,6.65622,6.54566,6.51532,6.75162,6.54927,7.02304,6.18569,6.66498,7.07071,6.82129,6.47479,6.59427,6.69417,6.72653,6.40809,6.83712,6.92962,6.72884,6.52564,6.93869,6.29499,7.33948,6.83552,6.52881,6.79265,6.82292,6.55927,6.08034,6.83836,6.13124,6.37548,6.71638,6.33283,6.42968,7.22436,6.75197,6.67641,7.10709,6.85026,0.0215352,0.080077,-0.00828426,-0.0715423,0.0358788,-0.0811681,0.191321,-0.0909719,0.0719898,-0.0518846,0.00994359,-0.0817793,0.86377,-0.158201,-0.154065,0.088638,-0.0801121,-0.00279285,-0.0700342,0.0167605,0.056238,-0.00512704,0.0175243,0.0223043,0.0244149,0.0237929,-0.0256649,0.0262181,-0.036644,0.552821,0.226448,0.307579,-0.022009,-0.162842,0.0145992,-0.0180921,-0.000550172,0.0929062,-0.0241686,1.16997,-0.715448,-2.21004,0.401187,-0.877843,0.0588309,-0.078525,0.113737,0.157067,-0.0148696,0.0259486,0.0312348,0.0377946,-0.0167255,-0.192295,0.320064,-0.415799,-0.0132577,0.0470909,0.0108003,-0.0133529
252.259,0.780891,0.348585,4,15,0,-213.445,6.56416,6.63626,6.79729,6.847,6.5239,6.8903,6.46012,6.78433,6.24573,6.45956,6.57974,7.00057,6.9736,7.22,6.38829,6.30814,6.81776,6.55822,6.85692,6.49782,6.73955,6.81308,6.43875,6.45551,6.71493,6.6178,6.83138,6.60255,6.59139,7.06602,6.46358,6.41057,7.03082,6.22886,7.11517,6.64452,6.43022,6.85809,6.75043,6.79567,6.39435,7.05877,6.27738,6.55448,6.7964,6.92388,6.15059,7.05843,6.73271,6.7675,6.90263,6.9382,-0.0467435,0.0570539,0.0216974,-0.0300452,0.00892419,-0.118234,0.190358,-0.0822574,0.0632902,-0.0572619,0.0377322,-0.106423,0.812461,-0.14796,-0.149704,0.107365,-0.0815685,0.0154434,-0.0356305,0.00103649,0.0623251,-0.00300984,-0.0319626,0.022594,0.0209106,0.00866142,0.0100541,0.000700585,-0.0244018,0.561553,0.256385,0.798894,-0.0584673,-0.254671,0.0246924,-0.0559599,0.00205909,0.175124,-0.0641488,1.09863,-0.748274,-2.07545,0.525476,-0.929179,0.299585,-0.0352835,0.0887445,0.170415,-0.00832565,-0.0703361,0.0914658,0.0952114,0.0147862,-0.00138425,-0.0505093,-0.276887,-0.0357321,0.0263325,0.189934,-0.00560772
260.06,0.958134,0.348585,4,15,0,-213.4,6.44964,6.57525,6.80951,6.67592,6.8377,6.96242,6.66067,6.86077,6.44344,6.74442,6.81305,6.84074,6.86578,6.6765,6.4907,6.32372,6.72695,6.49081,7.00379,6.278,6.62268,6.96084,6.79458,6.39353,6.55488,6.71307,6.7468,6.45818,6.65877,6.77499,6.74575,6.56413,6.89842,6.37085,7.38011,6.62044,6.50078,6.811,6.744,6.49186,6.11032,6.93007,6.14703,6.38264,6.77958,6.3232,6.57954,7.1832,6.76956,6.71756,7.06255,6.78917,0.0470491,0.0216184,0.00141585,-0.0174851,0.0681291,-0.0803203,0.183338,-0.0819637,0.0853724,-0.0418831,-0.00377251,-0.0769526,0.852807,-0.192106,-0.154326,0.101118,-0.0862557,0.0202015,-0.061887,0.0195232,0.0587373,-0.0113675,0.0132812,0.00618963,0.0287115,0.0229538,-0.0230741,0.0262119,-0.0191891,0.551703,0.2243,0.414078,-0.0269168,-0.164745,0.0148455,-0.0769107,0.00707664,0.0626125,-0.0092002,1.1765,-0.916084,-2.1876,0.440056,-1.00999,0.3128,-0.0626767,0.121711,0.163466,-0.0234479,0.0321526,0.00733936,0.0991153,0.0236671,-0.138146,0.363981,-0.217738,0.0182878,0.0117677,0.0279757,-0.00326347
255.373,0.826117,0.348585,4,15,0,-209.423,6.49067,6.46437,6.86683,6.87,6.53061,6.74716,6.54044,6.76063,6.15756,6.60112,6.73058,7.05429,6.96223,7.20034,6.44061,6.3061,6.79018,6.55184,6.91054,6.54868,6.69201,6.91665,6.4536,6.47788,6.72638,6.70622,6.81154,6.49508,6.58225,7.10189,6.33351,6.45653,6.89613,6.24819,7.12543,6.67423,6.46178,6.84298,6.86106,6.78919,6.24943,7.04028,6.34874,6.52219,6.81013,6.88764,5.99486,7.09548,6.70021,6.74186,6.88768,6.9409,-0.0510293,0.0401912,-0.0255725,-0.0734126,-0.0102407,-0.103667,0.200193,-0.0837622,0.0785305,-0.0587693,0.0281888,-0.0838637,0.808582,-0.183277,-0.152742,0.0901419,-0.075776,0.0150741,-0.0310254,-0.00609963,0.0679777,-0.0125442,-0.0134229,0.0212509,0.0265724,0.00490352,0.00309527,0.00522743,-0.0292127,0.561162,0.232778,0.506582,-0.0414434,-0.176035,0.0184721,-0.0243542,0.000176349,0.156638,-0.00375925,1.09449,-0.906645,-2.20433,0.421882,-0.867655,0.279933,-0.0348973,0.0828185,0.186517,-0.0336152,-0.0332268,0.0656523,0.0951336,-0.026149,-0.0446793,0.00857644,-0.331476,-0.0512843,0.0294601,-0.114633,-0.013702
260.067,0.966407,0.348585,4,15,0,-221.021,6.28088,6.56228,6.88961,6.86297,6.65159,6.81128,6.72145,6.82364,6.28152,6.73365,6.78738,7.09616,6.98265,7.07502,6.44769,6.49172,6.70137,6.52469,7.02605,6.426,6.7731,6.77763,6.70306,6.33872,6.62735,6.64647,6.74535,6.31452,6.44043,7.03088,6.49067,6.51702,6.77312,6.31181,7.34249,6.79189,6.4937,6.83407,6.75742,6.65822,6.00159,6.913,6.10572,6.53433,6.78379,6.83024,6.07583,7.17269,6.81679,6.75157,7.11646,6.9528,-0.0765587,0.0757901,-0.112897,-0.0634418,0.032519,-0.108748,0.185874,-0.101317,0.0727709,-0.0421633,0.0229977,-0.0858086,0.823768,-0.151017,-0.151694,0.067078,-0.0621143,0.0154051,-0.0729894,0.00410677,0.064286,-0.00326731,-0.00700237,0.0176633,0.0253975,0.0250282,-0.00815489,-0.00073757,-0.0222713,0.556812,0.243433,0.58039,-0.0406395,-0.0356936,0.00120194,-0.0469954,0.0036391,0.113498,-0.0291537,1.12045,-0.679613,-2.24277,0.273132,-0.786908,0.28754,-0.0725744,0.0973672,0.177444,-0.00395069,-0.0135551,0.056437,0.0929793,0.0385135,-0.0960149,-0.0677621,-0.252712,-0.0545991,0.071167,-0.767698,-0.011841
270.078,0.941862,0.348585,4,15,0,-219.853,6.55585,6.75056,6.81896,6.74351,6.67258,6.93731,6.45572,6.83922,6.34761,6.62996,6.86298,6.87927,6.87025,6.71466,6.49997,6.31143,6.79389,6.54669,6.90571,6.25908,6.64615,6.89662,6.69378,6.51134,6.67151,6.65734,6.728,6.55391,6.71337,7.01833,6.8199,6.48457,6.93563,6.31206,7.22378,6.67896,6.54106,6.80405,6.87203,6.7008,6.51377,6.98071,6.07027,6.47287,6.72064,6.64,6.60582,7.12645,6.79103,6.71897,6.88833,6.93744,0.0537378,0.00183993,-0.000769887,-0.00491121,0.0350335,-0.0900391,0.182634,-0.0783619,0.0560271,-0.0611658,0.00363569,-0.106102,0.860553,-0.146076,-0.164048,0.113587,-0.0488302,0.00509503,-0.0670968,0.0143695,0.0587402,-0.00884762,-0.00522114,0.0305504,0.00527734,0.0179814,-0.00633917,0.0277718,-0.0291114,0.557942,0.187741,0.592742,-0.0412387,-0.352753,0.033905,0.00408945,-0.00616429,0.0456436,-0.0398313,1.17301,-0.709055,-2.06634,0.701748,-0.624204,0.179723,-0.0678745,0.111639,0.16182,-0.0147984,-0.00421813,0.100596,0.0023465,0.0291303,-0.0692573,0.363502,-0.330326,0.0261871,0.00126332,-0.000740163,-0.000916643
263.28,0.875554,0.348585,4,15,0,-226.242,6.38263,6.55735,6.81499,6.70557,6.59916,6.90795,6.58349,6.81131,6.23266,6.73016,6.51413,7.03864,7.03115,7.16572,6.41899,5.89565,6.83074,6.42439,7.03633,6.23983,6.73124,6.87763,6.69859,6.46394,6.58784,6.70227,6.8078,6.44299,6.4185,6.74309,6.38489,6.56627,6.89173,6.22481,7.26129,6.61589,6.49653,6.67703,6.71009,6.53953,6.05603,7.00569,5.94939,6.49357,6.81455,6.5215,6.19705,7.19614,6.63114,6.66054,6.99767,6.85055,-0.039418,0.0818516,0.0171156,-0.0401572,0.0209782,-0.106728,0.209704,-0.0837884,0.0727359,-0.0351506,-0.00388083,-0.0793852,0.829618,-0.157111,-0.145175,0.0862728,-0.0778746,0.0275055,-0.0592189,-0.00648733,0.0647188,-0.0113547,-0.0135829,0.0155643,0.0407753,0.00224166,-0.015318,0.0177214,-0.0107245,0.564372,0.245809,0.749014,-0.0551992,-0.131477,0.0143651,-0.0958606,0.00875919,0.0499356,-0.0165052,1.13283,-0.751192,-2.1176,0.362548,-0.967232,0.40942,-0.0589642,0.0770976,0.178919,-0.0319998,-0.0339315,0.0495759,0.161796,-0.0362669,-0.0866992,0.251752,-0.121691,-0.0349122,0.0413,0.166344,-0.00749507
263.626,0.882566,0.348585,4,15,0,-218.498,6.67032,6.74247,6.79521,6.70367,6.75799,6.87131,6.46614,6.85453,6.34303,6.65992,6.93579,6.8619,6.8857,6.73189,6.51458,6.89348,6.62906,6.59918,6.94516,6.41439,6.8728,6.84428,6.79454,6.50306,6.63107,6.69754,6.7588,6.50395,6.67781,7.16907,6.78022,6.53826,6.93195,6.25092,7.31723,6.5372,6.56198,6.87228,6.82013,6.79327,6.55165,7.06959,6.24014,6.47665,6.74024,6.43181,6.23106,7.14773,6.74985,6.8525,6.87133,6.80248,0.067367,0.00594007,-0.0137487,-0.0432899,0.0152687,-0.0818458,0.193553,-0.0778871,0.0658521,-0.0377759,0.0219167,-0.0908854,0.836114,-0.170661,-0.162491,0.099916,-0.0483329,0.00824575,-0.0631247,0.0284008,0.0539543,0.00412618,0.000655271,0.01352,0.0108645,0.01855,-0.00744407,0.0108501,-0.0489265,0.549373,0.223043,0.430738,-0.0341371,-0.213374,0.023507,-0.0956958,0.00720309,0.108688,-0.00163253,1.13365,-0.824884,-2.1605,0.613793,-0.604317,0.181357,-0.0748069,0.134183,0.149384,-0.0106816,-0.0371868,-0.0085807,-0.0268847,-0.0315406,-0.14031,0.0473233,-0.555168,0.0199792,0.00722317,-0.0577959,-0.00807976
261.014,0.895932,0.348585,4,15,0,-221.433,6.57571,6.53419,6.77607,6.52183,6.63382,6.81844,6.68253,6.76681,6.24844,6.77939,6.48635,6.99942,7.00759,7.00756,6.49541,5.91572,6.84226,6.34817,7.04461,6.31193,6.55973,7.0049,6.56404,6.50307,6.72297,6.6843,6.81801,6.27946,6.51865,6.66497,6.48123,6.56351,6.78813,6.3714,7.2634,6.69961,6.50977,6.64562,6.78199,6.61358,6.07257,6.94897,6.27857,6.54971,6.69784,6.58958,6.51054,7.1639,6.71728,6.68107,7.23464,6.7421,0.0320656,0.0709407,0.0389473,0.0173626,0.0207858,-0.0934848,0.200675,-0.0687765,0.0802456,-0.0333579,-0.00101226,-0.0802106,0.839392,-0.146416,-0.130947,0.0617047,-0.0853477,0.0215049,-0.070045,-0.00476992,0.0665632,-0.0119113,-0.0114229,0.00927402,0.0438258,0.00267509,-0.0206338,0.011615,-0.0131883,0.559848,0.314117,0.657238,-0.0466762,-0.308678,0.0286419,-0.0812007,0.00884366,0.0548347,-0.0443459,1.13695,-0.661921,-2.07887,0.164656,-1.02703,0.343977,-0.0730857,0.0830327,0.184451,-0.0462174,-0.048174,0.00713192,0.152792,-0.0608971,-0.127971,0.149472,-0.149647,0.0219042,0.0291314,0.269381,0.00324062
261.982,0.688089,0.348585,4,15,0,-206.289,6.50206,6.58242,6.8574,6.73921,6.70514,6.82152,6.43558,6.83126,6.33872,6.82843,7.08663,6.95912,6.95502,6.68501,6.46549,6.59512,6.66244,6.61102,6.91576,6.43249,6.92608,6.91579,6.80829,6.56934,6.49717,6.62764,6.75023,6.4337,6.74515,7.05449,6.85634,6.53257,6.86892,6.28539,7.33311,6.50108,6.56214,6.85939,6.84951,6.87235,6.57042,7.13595,6.06971,6.50155,6.7534,6.56863,5.92477,7.19755,6.73206,6.84099,6.78983,6.77509,0.0844458,0.072885,0.00957637,-0.0782456,0.0359072,-0.081892,0.204203,-0.0856394,0.0768116,-0.0446035,0.0100086,-0.0719907,0.841315,-0.149252,-0.140555,0.0846532,-0.0795483,0.0315537,-0.0630252,0.0237484,0.0507128,-0.0201804,-0.0090299,0.0193438,0.0129948,0.0201872,-0.0118061,0.00828358,-0.0425016,0.55207,0.208693,0.367337,-0.0263332,-0.168632,0.017221,-0.0349436,0.00168181,0.0951542,0.0158483,1.14354,-0.71131,-2.04148,0.354497,-0.971483,0.441353,-0.0747677,0.11937,0.140546,-0.0772474,-0.060354,0.0150378,-0.0156614,-0.0256981,-0.151901,0.0231471,-0.482265,0.0156699,0.0386588,0.149053,-0.014604
255.354,0.86959,0.348585,4,15,0,-220.505,6.6302,6.53998,6.81663,6.74843,6.77045,6.94113,6.45439,6.75798,6.26208,6.75953,7.01818,6.80576,6.9984,6.68952,6.37345,6.35957,6.67174,6.6055,6.93263,6.3449,6.83428,6.83709,6.62382,6.53674,6.56757,6.58977,6.65883,6.49845,6.67194,7.08508,6.91622,6.61263,6.83132,6.27906,7.27538,6.63587,6.55739,6.91714,6.70463,6.76327,6.2525,7.17749,6.14058,6.51607,6.80548,6.49658,5.95158,7.2537,6.72645,6.84151,6.8673,6.8273,0.0248406,0.0288995,-0.00211482,-0.105161,0.0173143,-0.0802927,0.208634,-0.0820345,0.0488052,-0.03692,0.00890937,-0.0821871,0.840684,-0.174139,-0.141077,0.0829931,-0.0644056,0.037267,-0.0647998,0.0223575,0.052213,-0.0159533,-0.00245047,0.0315986,0.0265162,-0.00152748,-0.0301781,0.00125494,-0.0413157,0.545359,0.207711,0.438313,-0.0355101,-0.182397,0.0221816,-0.104477,0.00592266,0.0868157,0.00588582,1.14199,-0.836462,-2.01709,0.409821,-0.835984,0.466763,-0.0882952,0.120603,0.145906,-0.091274,-0.0847506,-0.00235311,-0.0291872,-0.176223,-0.256009,-0.0844377,-0.468809,-0.0253235,0.0176069,0.089974,-0.0196275
244.503,0.817899,0.348585,3,7,0,-216.317,6.48536,6.62138,6.82604,6.83391,6.73422,6.9332,6.42623,6.7633,6.2231,6.70592,7.02709,6.80804,6.96172,6.70857,6.33557,6.27118,6.61587,6.5806,6.93889,6.44111,6.94443,6.92556,6.73412,6.52373,6.60514,6.55596,6.62048,6.51047,6.65384,6.99514,6.832,6.56501,6.88823,6.29402,7.27108,6.61763,6.5183,6.90948,6.69216,6.69936,6.16155,7.19089,6.14541,6.53416,6.80517,6.52281,6.20775,7.23508,6.72459,6.81112,6.75567,6.83715,0.0420303,0.0243031,0.0125823,-0.0838284,0.000259189,-0.0855823,0.230246,-0.0875833,0.0551466,-0.0323298,0.00867839,-0.0809808,0.848205,-0.16237,-0.135544,0.0779797,-0.0797413,0.0409421,-0.0647763,0.0168558,0.0458622,-0.0213332,-0.0010615,0.0249365,0.0340824,0.000677377,-0.018597,0.00847904,-0.0486862,0.543591,0.252001,0.422471,-0.0365638,-0.0969245,0.0152374,-0.119417,0.0088559,0.0914739,-0.00937005,1.14972,-0.75826,-2.03012,0.304759,-0.992005,0.496297,-0.0838222,0.100665,0.128023,-0.0911978,-0.0608327,0.000508587,0.0347061,-0.142309,-0.202437,0.0106271,-0.552441,-0.00952861,0.0111164,0.176792,-0.015646
263.55,0.983754,0.348585,4,15,0,-207.152,6.50485,6.72513,6.73637,6.70941,6.56991,6.95623,6.61199,6.82399,6.37114,6.70514,6.45433,6.8808,6.85883,6.69205,6.59516,6.26241,6.80729,6.56218,6.82721,6.35113,6.45666,7.07754,6.79932,6.40375,6.57916,6.86338,6.8442,6.53027,6.6188,6.69218,6.56416,6.58098,6.91763,6.29119,7.22057,6.64113,6.4995,6.66668,6.72464,6.59452,6.26101,6.92063,6.2861,6.37702,6.69099,6.50928,6.47261,7.05227,6.77158,6.65077,7.00944,6.92172,0.0441057,0.0443988,0.0131175,0.0211373,0.0282595,-0.0928492,0.187087,-0.0749123,0.0838818,-0.0492418,0.0082724,-0.0902327,0.830126,-0.144056,-0.153466,0.0845432,-0.0614558,0.00448709,-0.0533508,0.004939,0.0782869,0.0141799,-0.000710724,0.0281677,0.0185052,0.00572998,-0.0122035,0.0138227,-0.0203289,0.573952,0.251366,0.56312,-0.0396741,-0.317665,0.0287227,-0.0152794,0.000915794,0.0755346,-0.0143399,1.11127,-0.687911,-2.18998,0.416867,-0.72702,0.172098,-0.0568411,0.12025,0.215757,0.0382191,-0.00589944,0.0746384,0.0408779,-0.0369348,-0.0965715,0.166198,-0.230671,0.0307192,0.0209792,0.0753816,0.00394512
